"District","Population","Date","Current Active Cases","Rate(lamda-t)","Days to 50 per million cases","Days to 1000 per million cases","Days to 1500 per million cases","Days to 0.2% of population cases"
"Chikmagalur","1136558",2021-08-09,987,0.117423033981899,1,10,33,50
