"District","No.","Date","Total infected","Total Recovered","Total deceased","diff_TINF","diff_TREC","diff_TDEC"
5,23,2020-04-13,77,27,1,-8,5,1
5,37,2020-04-27,134,57,5,-3,1,0
5,54,2020-05-14,189,97,8,13,4,-1
5,90,2020-06-19,1126,646,58,-50,-253,3
5,310,2021-01-25,397836,389440,4383,-227,-478,-1
