"District","No.","Date","Total infected","Total Recovered","Total deceased","diff_TINF","diff_TREC","diff_TDEC"
25,74,2020-06-03,53,30,0,0,-2,0
25,89,2020-06-18,106,69,1,1,-1,0
25,131,2020-07-30,1565,582,23,158,-7,4
25,178,2020-09-15,12804,9121,207,293,-1,-1
25,310,2021-01-25,22320,21886,349,-4,-10,0
