"District","No.","Date","Total infected","Total Recovered","Total deceased","diff_TINF","diff_TREC","diff_TDEC"
23,128,2020-10-16,40932,35191,963,186,527,-17
23,130,2020-10-18,41280,35767,947,83,681,-3
23,134,2020-10-22,41915,37349,955,142,54,-13
23,145,2020-11-02,43129,39335,952,100,250,-76
23,168,2020-11-27,44963,43438,955,93,141,-79
23,181,2020-12-11,46030,44518,900,46,0,-4
23,185,2020-12-15,46211,44759,896,-78,93,0
