"District","No.","Date","Total infected","Total Recovered","Total deceased","diff_TINF","diff_TREC","diff_TDEC"
15,168,2020-11-27,48451,46569,1672,16,11,-27
15,185,2020-12-15,49182,47000,1657,-252,-525,0
15,187,2020-12-17,48951,46501,1657,47,36,-1
15,199,2021-01-02,49153,46971,1660,-365,66,0
15,233,2021-02-09,49278,47457,1675,31,38,-1
