"District","No.","Date","Total infected","Total Recovered","Total deceased","diff_TINF","diff_TREC","diff_TDEC"
18,29,2020-06-26,1424,1005,14,-3,32,0
18,134,2020-10-22,98575,89580,2695,630,742,-19
18,185,2020-12-15,119962,111650,3107,-201,500,10
18,287,2021-06-14,492236,477868,8039,-520,897,109
18,310,2021-07-19,492938,482028,8504,-26,0,623
18,315,2021-07-27,492962,482028,9133,6,0,-13
