"District","No.","Date","Total infected","Total Recovered","Total deceased","diff_TINF","diff_TREC","diff_TDEC"
13,128,2020-10-16,51761,47118,1322,224,382,-9
13,130,2020-10-18,52215,47673,1317,88,395,-3
13,181,2020-12-11,55506,53046,1425,27,174,-11
13,185,2020-12-15,55634,53366,1418,-236,57,4
13,287,2021-06-14,138759,133197,2512,-45,120,46
13,310,2021-07-19,139471,136296,2644,-22,67,-19
