"District","No.","Date","Total infected","Total Recovered","Total deceased","diff_TINF","diff_TREC","diff_TDEC"
19,23,2020-06-19,271,166,12,8,9,-1
19,168,2020-11-27,20183,19008,608,37,21,-1
19,233,2021-02-09,22500,21440,680,-4,74,-3
19,287,2021-06-14,90082,86111,2592,-14,140,37
19,310,2021-07-19,90524,87395,2667,6,30,-11
