"District","No.","Date","Total infected","Total Recovered","Total deceased","diff_TINF","diff_TREC","diff_TDEC"
25,23,2020-06-19,14704,8020,610,582,304,-23
25,134,2020-10-22,327670,291967,6595,727,3023,-14
25,233,2021-02-09,392266,378124,8019,642,2145,-12
