DISTRICTCODE,Date,TINF,TREC,TDEC,,,,,,
42,05/09/2020,40214,33270,315,,,,,,
43,05/09/2020,23318,14348,179,,,,,,
44,05/09/2020,41802,38640,348,,,,,,
32,06/09/2020,45300,38913,367,,,,,,
33,06/09/2020,42561,33109,473,,,,,,
34,06/09/2020,66948,52067,427,,,,,,
35,06/09/2020,40135,32119,419,,,,,,
36,06/09/2020,31481,23179,250,,,,,,
37,06/09/2020,18482,15442,308,,,,,,
38,06/09/2020,48386,42194,395,,,,,,
39,06/09/2020,37278,30263,342,,,,,,
40,06/09/2020,29074,14645,320,,,,,,
41,06/09/2020,27984,20656,263,,,,,,
42,06/09/2020,40787,33964,320,,,,,,
43,06/09/2020,23911,14855,180,,,,,,
44,06/09/2020,42903,39718,353,,,,,,
32,07/09/2020,45884,39527,371,,,,,,
33,07/09/2020,43436,34043,481,,,,,,
34,07/09/2020,68260,53889,430,,,,,,
35,07/09/2020,40900,32730,428,,,,,,
36,07/09/2020,31928,23683,257,,,,,,
37,07/09/2020,18675,15728,313,,,,,,
38,07/09/2020,48702,43081,399,,,,,,
39,07/09/2020,38227,31500,347,,,,,,
40,07/09/2020,29493,15139,330,,,,,,
41,07/09/2020,28543,21382,267,,,,,,
42,07/09/2020,41192,34587,324,,,,,,
43,07/09/2020,24505,15323,180,,,,,,
44,07/09/2020,43853,40567,360,,,,,,
32,08/09/2020,46325,40241,379,,,,,,
33,08/09/2020,44614,35053,489,,,,,,
34,08/09/2020,69686,55690,435,,,,,,
35,08/09/2020,41602,33468,438,,,,,,
36,08/09/2020,32729,24671,264,,,,,,
37,08/09/2020,19064,16020,318,,,,,,
38,08/09/2020,49216,44045,401,,,,,,
39,08/09/2020,39269,32684,353,,,,,,
40,08/09/2020,30950,16043,337,,,,,,
41,08/09/2020,29048,21867,270,,,,,,
42,08/09/2020,41618,35123,330,,,,,,
43,08/09/2020,25103,15837,181,,,,,,
44,08/09/2020,44975,42128,365,,,,,,
32,09/09/2020,47126,41344,385,,,,,,
33,09/09/2020,45501,36039,495,,,,,,
34,09/09/2020,71085,57497,437,,,,,,
35,09/09/2020,42309,33994,444,,,,,,
36,09/09/2020,33514,25298,273,,,,,,
37,09/09/2020,19414,16305,323,,,,,,
38,09/09/2020,49700,44530,406,,,,,,
39,09/09/2020,40218,33795,360,,,,,,
40,09/09/2020,32221,17160,344,,,,,,
41,09/09/2020,29708,22650,275,,,,,,
42,09/09/2020,42032,35592,337,,,,,,
43,09/09/2020,25680,16332,184,,,,,,
44,09/09/2020,46109,42176,371,,,,,,
32,10/09/2020,47548,42191,391,,,,,,
33,10/09/2020,46469,37218,504,,,,,,
34,10/09/2020,72497,59292,442,,,,,,
35,10/09/2020,43147,34898,446,,,,,,
36,10/09/2020,34090,25866,282,,,,,,
37,10/09/2020,19959,16578,330,,,,,,
38,10/09/2020,50182,45338,406,,,,,,
39,10/09/2020,41041,34800,369,,,,,,
40,10/09/2020,33607,18157,351,,,,,,
41,10/09/2020,30372,23436,279,,,,,,
42,10/09/2020,42436,36072,341,,,,,,
43,10/09/2020,26196,16697,185,,,,,,
44,10/09/2020,47248,42209,376,,,,,,
32,11/09/2020,48105,43127,397,,,,,,
33,11/09/2020,47509,38360,512,,,,,,
34,11/09/2020,73996,60808,446,,,,,,
35,11/09/2020,44067,35752,453,,,,,,
36,11/09/2020,34788,27025,291,,,,,,
37,11/09/2020,20410,17064,337,,,,,,
38,11/09/2020,50679,46030,407,,,,,,
39,11/09/2020,41819,35973,377,,,,,,
40,11/09/2020,34508,19290,359,,,,,,
41,11/09/2020,30942,24203,282,,,,,,
42,11/09/2020,42849,36601,347,,,,,,
43,11/09/2020,26790,17332,190,,,,,,
44,11/09/2020,48329,42256,381,,,,,,
32,12/09/2020,48785,43856,400,,,,,,
33,12/09/2020,48441,39391,520,,,,,,
34,12/09/2020,75394,62650,449,,,,,,
35,12/09/2020,44546,36515,459,,,,,,
36,12/09/2020,35580,28341,300,,,,,,
37,12/09/2020,20877,17467,342,,,,,,
38,12/09/2020,51184,46543,412,,,,,,
39,12/09/2020,42530,36909,384,,,,,,
40,12/09/2020,35654,20436,367,,,,,,
41,12/09/2020,31497,24972,284,,,,,,
42,12/09/2020,43433,37044,352,,,,,,
43,12/09/2020,27373,17702,192,,,,,,
44,12/09/2020,49398,42287,385,,,,,,
32,13/09/2020,49306,44611,407,,,,,,
33,13/09/2020,49398,40396,525,,,,,,
34,13/09/2020,76808,64256,454,,,,,,
35,13/09/2020,45338,37125,463,,,,,,
36,13/09/2020,36165,29664,306,,,,,,
37,13/09/2020,21274,17853,347,,,,,,
38,13/09/2020,51625,47160,417,,,,,,
39,13/09/2020,43374,37906,391,,,,,,
40,13/09/2020,36442,21689,374,,,,,,
41,13/09/2020,32230,25657,286,,,,,,
42,13/09/2020,43848,37544,358,,,,,,
43,13/09/2020,27946,18056,196,,,,,,
44,13/09/2020,50474,42327,388,,,,,,
32,14/09/2020,49789,45367,414,,,,,,
33,14/09/2020,50146,41298,534,,,,,,
34,14/09/2020,78220,65740,458,,,,,,
35,14/09/2020,46004,38300,465,,,,,,
36,14/09/2020,36491,30685,310,,,,,,
37,14/09/2020,21475,18195,351,,,,,,
38,14/09/2020,51966,47598,422,,,,,,
39,14/09/2020,44130,39038,394,,,,,,
40,14/09/2020,36886,22760,379,,,,,,
41,14/09/2020,32747,26254,290,,,,,,
42,14/09/2020,44338,38050,363,,,,,,
43,14/09/2020,28427,18363,200,,,,,,
44,14/09/2020,51565,42360,392,,,,,,
32,15/09/2020,50088,46166,420,,,,,,
33,15/09/2020,50718,42231,543,,,,,,
34,15/09/2020,79643,67180,464,,,,,,
35,15/09/2020,46645,38997,469,,,,,,
36,15/09/2020,37152,31524,315,,,,,,
37,15/09/2020,21873,18627,357,,,,,,
38,15/09/2020,52280,47977,425,,,,,,
39,15/09/2020,44950,40029,398,,,,,,
40,15/09/2020,37865,23821,389,,,,,,
41,15/09/2020,33425,26852,293,,,,,,
42,15/09/2020,44912,38565,368,,,,,,
43,15/09/2020,28959,18708,204,,,,,,
44,15/09/2020,52520,42959,396,,,,,,
32,16/09/2020,50813,46818,425,,,,,,
33,16/09/2020,51516,43110,552,,,,,,
34,16/09/2020,81064,68561,467,,,,,,
35,16/09/2020,47330,39698,475,,,,,,
36,16/09/2020,37688,32489,320,,,,,,
37,16/09/2020,22269,18921,362,,,,,,
38,16/09/2020,52704,48293,429,,,,,,
39,16/09/2020,45512,40983,405,,,,,,
40,16/09/2020,38738,25031,395,,,,,,
41,16/09/2020,33920,27665,298,,,,,,
42,16/09/2020,45237,39027,370,,,,,,
43,16/09/2020,29503,19425,206,,,,,,
44,16/09/2020,53571,44460,401,,,,,,
32,17/09/2020,51358,47392,429,,,,,,
33,17/09/2020,52421,44007,564,,,,,,
34,17/09/2020,82447,69939,472,,,,,,
35,17/09/2020,47880,40235,481,,,,,,
36,17/09/2020,38325,33097,327,,,,,,
37,17/09/2020,22636,19387,367,,,,,,
38,17/09/2020,53098,48801,435,,,,,,
39,17/09/2020,46122,41809,411,,,,,,
40,17/09/2020,39443,26627,405,,,,,,
41,17/09/2020,34487,28222,300,,,,,,
42,17/09/2020,45686,39524,374,,,,,,
43,17/09/2020,30029,20629,207,,,,,,
44,17/09/2020,54635,45524,405,,,,,,
32,18/09/2020,51821,48104,434,,,,,,
33,18/09/2020,53323,44929,571,,,,,,
34,18/09/2020,83852,71227,478,,,,,,
35,18/09/2020,48393,40934,487,,,,,,
36,18/09/2020,38744,33744,335,,,,,,
37,18/09/2020,23123,19724,374,,,,,,
38,18/09/2020,53435,49280,437,,,,,,
39,18/09/2020,46590,42763,416,,,,,,
40,18/09/2020,40156,28055,408,,,,,,
41,18/09/2020,34983,28722,305,,,,,,
42,18/09/2020,46057,41330,380,,,,,,
43,18/09/2020,30516,21681,210,,,,,,
44,18/09/2020,55670,46503,409,,,,,,
32,19/09/2020,52298,48801,439,,,,,,
33,19/09/2020,54059,45919,580,,,,,,
34,19/09/2020,85247,72474,481,,,,,,
35,19/09/2020,48864,41566,492,,,,,,
36,19/09/2020,39264,34607,340,,,,,,
37,19/09/2020,23591,20248,381,,,,,,
38,19/09/2020,53754,49858,440,,,,,,
39,19/09/2020,47283,43563,420,,,,,,
40,19/09/2020,40826,29282,412,,,,,,
41,19/09/2020,35468,29379,308,,,,,,
42,19/09/2020,46508,41714,384,,,,,,
43,19/09/2020,30978,22700,211,,,,,,
44,19/09/2020,56741,47705,414,,,,,,
32,20/09/2020,52837,49356,446,,,,,,
33,20/09/2020,54853,46602,587,,,,,,
34,20/09/2020,86507,73831,485,,,,,,
35,20/09/2020,49446,42262,494,,,,,,
36,20/09/2020,39531,35323,343,,,,,,
37,20/09/2020,24030,20604,389,,,,,,
38,20/09/2020,54029,50402,444,,,,,,
39,20/09/2020,47727,44342,422,,,,,,
40,20/09/2020,41695,30436,418,,,,,,
41,20/09/2020,35944,30040,311,,,,,,
42,20/09/2020,46850,42132,390,,,,,,
43,20/09/2020,31424,23604,213,,,,,,
44,20/09/2020,57746,49490,417,,,,,,
32,21/09/2020,53342,49895,451,,,,,,
33,21/09/2020,55215,47715,594,,,,,,
34,21/09/2020,87769,75146,489,,,,,,
35,21/09/2020,49978,43062,498,,,,,,
36,21/09/2020,39750,35936,345,,,,,,
37,21/09/2020,24163,20916,398,,,,,,
38,21/09/2020,54219,50904,447,,,,,,
39,21/09/2020,48128,44945,426,,,,,,
40,21/09/2020,42536,31181,420,,,,,,
41,21/09/2020,36227,30710,312,,,,,,
42,21/09/2020,47000,42398,396,,,,,,
43,21/09/2020,31819,24730,213,,,,,,
44,21/09/2020,58708,51388,421,,,,,,
32,22/09/2020,53651,50633,457,,,,,,
33,22/09/2020,56117,48741,602,,,,,,
34,22/09/2020,88935,76580,493,,,,,,
35,22/09/2020,50584,43630,501,,,,,,
36,22/09/2020,40339,36561,348,,,,,,
37,22/09/2020,24507,21311,403,,,,,,
38,22/09/2020,54491,51393,451,,,,,,
39,22/09/2020,48684,45565,429,,,,,,
40,22/09/2020,43208,31927,425,,,,,,
41,22/09/2020,36574,31334,313,,,,,,
42,22/09/2020,47410,42786,402,,,,,,
43,22/09/2020,32210,25695,213,,,,,,
44,22/09/2020,59697,53325,424,,,,,,
32,23/09/2020,54263,51216,460,,,,,,
33,23/09/2020,56653,49394,609,,,,,,
34,23/09/2020,90047,77732,497,,,,,,
35,23/09/2020,51232,44273,503,,,,,,
36,23/09/2020,40939,37277,351,,,,,,
37,23/09/2020,24935,21677,408,,,,,,
38,23/09/2020,54720,51733,453,,,,,,
39,23/09/2020,49163,46212,432,,,,,,
40,23/09/2020,43710,32796,432,,,,,,
41,23/09/2020,36893,32066,314,,,,,,
42,23/09/2020,47824,43233,406,,,,,,
43,23/09/2020,32597,26573,213,,,,,,
44,23/09/2020,60659,53590,428,,,,,,
32,24/09/2020,54760,2456,466,,,,,,
33,24/09/2020,57555,6599,617,,,,,,
34,24/09/2020,91142,11395,501,,,,,,
35,24/09/2020,51783,6469,509,,,,,,
36,24/09/2020,41484,3544,354,,,,,,
37,24/09/2020,25281,2830,413,,,,,,
38,24/09/2020,55045,2544,456,,,,,,
39,24/09/2020,49568,2542,433,,,,,,
40,24/09/2020,44637,10639,437,,,,,,
41,24/09/2020,37354,4442,315,,,,,,
42,24/09/2020,48249,4130,411,,,,,,
43,24/09/2020,32981,5183,215,,,,,,
44,24/09/2020,61651,6580,431,,,,,,
32,25/09/2020,55216,52342,472,,,,,,
33,25/09/2020,58268,51262,625,,,,,,
34,25/09/2020,92173,80539,503,,,,,,
35,25/09/2020,52316,45355,511,,,,,,
36,25/09/2020,41852,38063,357,,,,,,
37,25/09/2020,25704,22500,418,,,,,,
38,25/09/2020,55250,52469,458,,,,,,
39,25/09/2020,50027,47096,436,,,,,,
40,25/09/2020,45443,34434,445,,,,,,
41,25/09/2020,37784,33124,316,,,,,,
42,25/09/2020,48589,44080,414,,,,,,
43,25/09/2020,33359,28383,215,,,,,,
44,25/09/2020,62582,55627,436,,,,,,
32,26/09/2020,55729,52991,474,,,,,,
33,26/09/2020,59243,52053,633,,,,,,
34,26/09/2020,93184,81821,507,,,,,,
35,26/09/2020,52709,46089,514,,,,,,
36,26/09/2020,42389,38623,365,,,,,,
37,26/09/2020,26154,22855,424,,,,,,
38,26/09/2020,55456,52863,459,,,,,,
39,26/09/2020,50493,47573,439,,,,,,
40,26/09/2020,46063,35123,455,,,,,,
41,26/09/2020,38090,33617,318,,,,,,
42,26/09/2020,49039,44491,419,,,,,,
43,26/09/2020,33803,29101,216,,,,,,
44,26/09/2020,63504,57199,440,,,,,,
32,27/09/2020,56209,53495,477,,,,,,
33,27/09/2020,59820,52857,635,,,,,,
34,27/09/2020,94190,83108,511,,,,,,
35,27/09/2020,53244,46466,519,,,,,,
36,27/09/2020,42861,39247,368,,,,,,
37,27/09/2020,26487,23253,430,,,,,,
38,27/09/2020,55685,53199,462,,,,,,
39,27/09/2020,50999,48218,442,,,,,,
40,27/09/2020,46722,35904,463,,,,,,
41,27/09/2020,38593,34184,318,,,,,,
42,27/09/2020,49357,44801,422,,,,,,
43,27/09/2020,34179,29749,217,,,,,,
44,27/09/2020,64433,57714,444,,,,,,
32,28/09/2020,56519,53903,479,,,,,,
33,28/09/2020,60149,53652,641,,,,,,
34,28/09/2020,95200,84358,515,,,,,,
35,28/09/2020,53782,46914,523,,,,,,
36,28/09/2020,43132,39521,371,,,,,,
37,28/09/2020,26584,23589,435,,,,,,
38,28/09/2020,55798,53517,462,,,,,,
39,28/09/2020,51488,48662,443,,,,,,
40,28/09/2020,47356,36661,470,,,,,,
41,28/09/2020,38879,34680,318,,,,,,
42,28/09/2020,49502,45081,424,,,,,,
43,28/09/2020,34541,30393,217,,,,,,
44,28/09/2020,65336,58474,447,,,,,,
32,29/09/2020,56795,54446,483,,,,,,
33,29/09/2020,60933,54617,647,,,,,,
34,29/09/2020,96191,85701,519,,,,,,
35,29/09/2020,54192,47964,527,,,,,,
36,29/09/2020,43431,39828,371,,,,,,
37,29/09/2020,26982,23974,435,,,,,,
38,29/09/2020,55942,53791,462,,,,,,
39,29/09/2020,51920,49237,445,,,,,,
40,29/09/2020,47925,38087,478,,,,,,
41,29/09/2020,39256,35163,320,,,,,,
42,29/09/2020,49793,45451,427,,,,,,
43,29/09/2020,34853,31149,217,,,,,,
44,29/09/2020,66243,59833,449,,,,,,
32,30/09/2020,56795,54446,483,,,,,,
33,30/09/2020,60933,54617,647,,,,,,
34,30/09/2020,96191,85701,519,,,,,,
35,30/09/2020,54192,47964,527,,,,,,
36,30/09/2020,43431,39828,371,,,,,,
37,30/09/2020,26982,23974,435,,,,,,
38,30/09/2020,55942,53791,462,,,,,,
39,30/09/2020,51920,49237,445,,,,,,
40,30/09/2020,47925,38087,478,,,,,,
41,30/09/2020,39256,35163,320,,,,,,
42,30/09/2020,49793,45451,427,,,,,,
43,30/09/2020,34853,31149,217,,,,,,
44,30/09/2020,66243,59833,449,,,,,,
32,01/10/2020,57708,55406,491,,,,,,
33,01/10/2020,62746,56127,662,,,,,,
34,01/10/2020,98160,88252,528,,,,,,
35,01/10/2020,55284,49143,534,,,,,,
36,01/10/2020,44218,40311,377,,,,,,
37,01/10/2020,27852,24694,446,,,,,,
38,01/10/2020,56423,54252,464,,,,,,
39,01/10/2020,52807,49897,447,,,,,,
40,01/10/2020,49032,41159,489,,,,,,
41,01/10/2020,39919,35921,321,,,,,,
42,01/10/2020,50305,46164,437,,,,,,
43,01/10/2020,35426,32377,218,,,,,,
44,01/10/2020,67460,59910,455,,,,,,
32,02/10/2020,58041,55934,495,,,,,,
33,02/10/2020,63671,56874,665,,,,,,
34,02/10/2020,99135,89280,532,,,,,,
35,02/10/2020,55735,49695,536,,,,,,
36,02/10/2020,44557,40576,378,,,,,,
37,02/10/2020,28325,25092,452,,,,,,
38,02/10/2020,56627,54398,467,,,,,,
39,02/10/2020,53293,50343,447,,,,,,
40,02/10/2020,49700,42549,491,,,,,,
41,02/10/2020,40142,36287,322,,,,,,
42,02/10/2020,50602,46559,440,,,,,,
43,02/10/2020,35677,32833,218,,,,,,
44,02/10/2020,68390,60678,457,,,,,,
32,03/10/2020,58323,56420,497,,,,,,
33,03/10/2020,64498,57596,670,,,,,,
34,03/10/2020,99959,90179,537,,,,,,
35,03/10/2020,56226,50385,540,,,,,,
36,03/10/2020,45048,40874,380,,,,,,
37,03/10/2020,28717,25437,458,,,,,,
38,03/10/2020,56852,54587,469,,,,,,
39,03/10/2020,53851,50749,450,,,,,,
40,03/10/2020,50319,43633,495,,,,,,
41,03/10/2020,40317,36604,324,,,,,,
42,03/10/2020,50827,46962,444,,,,,,
43,03/10/2020,35902,33179,219,,,,,,
44,03/10/2020,69280,62291,458,,,,,,
32,04/10/2020,58734,56869,502,,,,,,
33,04/10/2020,65361,58376,675,,,,,,
34,04/10/2020,100785,91079,541,,,,,,
35,04/10/2020,56788,50948,544,,,,,,
36,04/10/2020,45456,41330,380,,,,,,
37,04/10/2020,29186,25817,464,,,,,,
38,04/10/2020,57072,54787,470,,,,,,
39,04/10/2020,54264,51139,454,,,,,,
40,04/10/2020,50901,44772,498,,,,,,
41,04/10/2020,40509,37063,326,,,,,,
42,04/10/2020,51049,47365,447,,,,,,
43,04/10/2020,36123,33468,220,,,,,,
44,04/10/2020,70133,62967,460,,,,,,
32,05/10/2020,59005,57297,506,,,,,,
33,05/10/2020,65585,58907,680,,,,,,
34,05/10/2020,101638,92001,544,,,,,,
35,05/10/2020,57232,51499,546,,,,,,
36,05/10/2020,45687,42503,385,,,,,,
37,05/10/2020,29365,26189,471,,,,,,
38,05/10/2020,57158,54992,470,,,,,,
39,05/10/2020,54629,51638,456,,,,,,
40,05/10/2020,51567,45796,500,,,,,,
41,05/10/2020,40666,37507,327,,,,,,
42,05/10/2020,51187,47664,451,,,,,,
43,05/10/2020,36252,33803,221,,,,,,
44,05/10/2020,70646,63742,462,,,,,,
32,06/10/2020,59214,57491,509,,,,,,
33,06/10/2020,66555,59338,683,,,,,,
34,06/10/2020,102439,92871,548,,,,,,
35,06/10/2020,57673,51854,548,,,,,,
36,06/10/2020,46121,42526,386,,,,,,
37,06/10/2020,29847,26663,477,,,,,,
38,06/10/2020,57281,55217,470,,,,,,
39,06/10/2020,55080,52193,458,,,,,,
40,06/10/2020,52147,46670,505,,,,,,
41,06/10/2020,40808,37813,327,,,,,,
42,06/10/2020,51490,47966,455,,,,,,
43,06/10/2020,36415,34115,222,,,,,,
44,06/10/2020,71342,64867,464,,,,,,
32,07/10/2020,59638,57653,513,,,,,,
33,07/10/2020,67362,60065,687,,,,,,
34,07/10/2020,103246,93642,553,,,,,,
35,07/10/2020,58106,52377,551,,,,,,
36,07/10/2020,46422,42909,388,,,,,,
37,07/10/2020,30311,27097,481,,,,,,
38,07/10/2020,57425,55330,472,,,,,,
39,07/10/2020,55447,52711,461,,,,,,
40,07/10/2020,52411,47294,506,,,,,,
41,07/10/2020,40980,38316,327,,,,,,
42,07/10/2020,51680,48308,459,,,,,,
43,07/10/2020,36587,34354,222,,,,,,
44,07/10/2020,71917,65877,466,,,,,,
32,08/10/2020,60000,57945,517,,,,,,
33,08/10/2020,68146,61002,692,,,,,,
34,08/10/2020,103898,94726,558,,,,,,
35,08/10/2020,58599,52983,554,,,,,,
36,08/10/2020,46745,43151,391,,,,,,
37,08/10/2020,30710,27479,484,,,,,,
38,08/10/2020,57600,55474,474,,,,,,
39,08/10/2020,55758,53164,465,,,,,,
40,08/10/2020,53002,47896,512,,,,,,
41,08/10/2020,41184,38602,327,,,,,,
42,08/10/2020,51878,48601,463,,,,,,
43,08/10/2020,36775,34569,223,,,,,,
44,08/10/2020,72529,66443,468,,,,,,
32,09/10/2020,60285,58203,520,,,,,,
33,09/10/2020,68903,61876,696,,,,,,
34,09/10/2020,104636,95722,561,,,,,,
35,09/10/2020,58941,53372,555,,,,,,
36,09/10/2020,47097,43505,392,,,,,,
37,09/10/2020,31020,27756,487,,,,,,
38,09/10/2020,57811,55689,475,,,,,,
39,09/10/2020,56068,53623,468,,,,,,
40,09/10/2020,53488,48524,517,,,,,,
41,09/10/2020,41323,38978,328,,,,,,
42,09/10/2020,52037,48810,467,,,,,,
43,09/10/2020,36969,34743,224,,,,,,
44,09/10/2020,73391,67344,469,,,,,,
32,10/10/2020,60636,58401,522,,,,,,
33,10/10/2020,69609,63005,701,,,,,,
34,10/10/2020,105342,96706,565,,,,,,
35,10/10/2020,59411,54029,557,,,,,,
36,10/10/2020,47601,43864,393,,,,,,
37,10/10/2020,31488,28202,491,,,,,,
38,10/10/2020,57930,55951,477,,,,,,
39,10/10/2020,56390,54032,471,,,,,,
40,10/10/2020,54026,49115,523,,,,,,
41,10/10/2020,41486,39339,329,,,,,,
42,10/10/2020,52326,49132,470,,,,,,
43,10/10/2020,37163,34929,224,,,,,,
44,10/10/2020,74214,68099,471,,,,,,
32,11/10/2020,60947,58650,524,,,,,,
33,11/10/2020,70322,63789,705,,,,,,
34,11/10/2020,106043,97630,568,,,,,,
35,11/10/2020,59842,54349,560,,,,,,
36,11/10/2020,48019,44168,396,,,,,,
37,11/10/2020,31950,28580,493,,,,,,
38,11/10/2020,58105,56163,477,,,,,,
39,11/10/2020,56678,54512,471,,,,,,
40,11/10/2020,54388,49811,531,,,,,,
41,11/10/2020,41698,39639,330,,,,,,
42,11/10/2020,52516,49349,473,,,,,,
43,11/10/2020,37324,35180,224,,,,,,
44,11/10/2020,75000,68493,472,,,,,,
32,12/10/2020,61156,58861,527,,,,,,
33,12/10/2020,70615,64060,707,,,,,,
34,12/10/2020,106590,98608,571,,,,,,
35,12/10/2020,60221,54902,564,,,,,,
36,12/10/2020,48209,44531,400,,,,,,
37,12/10/2020,32036,28933,498,,,,,,
38,12/10/2020,58241,56378,478,,,,,,
39,12/10/2020,56844,54924,472,,,,,,
40,12/10/2020,54658,50377,536,,,,,,
41,12/10/2020,41831,39861,331,,,,,,
42,12/10/2020,52651,49654,474,,,,,,
43,12/10/2020,37515,35377,224,,,,,,
44,12/10/2020,75489,69351,474,,,,,,
32,13/10/2020,61320,59059,530,,,,,,
33,13/10/2020,71320,64770,714,,,,,,
34,13/10/2020,107281,99364,573,,,,,,
35,13/10/2020,60612,55473,567,,,,,,
36,13/10/2020,48526,44867,404,,,,,,
37,13/10/2020,32452,29250,503,,,,,,
38,13/10/2020,58329,56598,478,,,,,,
39,13/10/2020,57072,55183,474,,,,,,
40,13/10/2020,55100,50808,540,,,,,,
41,13/10/2020,41932,40035,332,,,,,,
42,13/10/2020,52819,50122,477,,,,,,
43,13/10/2020,37674,35630,224,,,,,,
44,13/10/2020,76241,70373,475,,,,,,
32,14/10/2020,61610,59207,532,,,,,,
33,14/10/2020,71725,65189,718,,,,,,
34,14/10/2020,107888,100177,576,,,,,,
35,14/10/2020,60957,55863,570,,,,,,
36,14/10/2020,48858,45212,404,,,,,,
37,14/10/2020,32910,29743,507,,,,,,
38,14/10/2020,58433,56632,479,,,,,,
39,14/10/2020,57291,55475,474,,,,,,
40,14/10/2020,55246,51178,543,,,,,,
41,14/10/2020,42086,40225,334,,,,,,
42,14/10/2020,52982,50450,481,,,,,,
43,14/10/2020,37825,35963,225,,,,,,
44,14/10/2020,76759,71268,476,,,,,,
32,15/10/2020,61842,59408,533,,,,,,
33,15/10/2020,72214,66239,727,,,,,,
34,15/10/2020,108436,101116,580,,,,,,
35,15/10/2020,61347,56362,573,,,,,,
36,15/10/2020,49139,45525,407,,,,,,
37,15/10/2020,33331,30131,512,,,,,,
38,15/10/2020,58536,56755,480,,,,,,
39,15/10/2020,57469,55752,474,,,,,,
40,15/10/2020,55545,51675,550,,,,,,
41,15/10/2020,42205,40417,334,,,,,,
42,15/10/2020,53178,50685,484,,,,,,
43,15/10/2020,37921,36190,226,,,,,,
44,15/10/2020,77445,71949,477,,,,,,
32,16/10/2020,62075,59610,533,,,,,,
33,16/10/2020,72724,66923,732,,,,,,
34,16/10/2020,109044,101840,582,,,,,,
35,16/10/2020,61593,56608,576,,,,,,
36,16/10/2020,49351,45902,411,,,,,,
37,16/10/2020,33787,30624,516,,,,,,
38,16/10/2020,58636,56947,480,,,,,,
39,16/10/2020,57689,55973,475,,,,,,
40,16/10/2020,55900,52096,553,,,,,,
41,16/10/2020,42313,40558,335,,,,,,
42,16/10/2020,53384,50855,485,,,,,,
43,16/10/2020,38007,36410,226,,,,,,
44,16/10/2020,78072,72868,478,,,,,,
32,17/10/2020,62268,59816,535,,,,,,
33,17/10/2020,73197,67672,737,,,,,,
34,17/10/2020,109611,102580,584,,,,,,
35,17/10/2020,61852,57303,580,,,,,,
36,17/10/2020,49597,46272,411,,,,,,
37,17/10/2020,34095,31110,520,,,,,,
38,17/10/2020,58727,57122,480,,,,,,
39,17/10/2020,57929,56203,476,,,,,,
40,17/10/2020,56248,52513,554,,,,,,
41,17/10/2020,42438,40729,336,,,,,,
42,17/10/2020,53588,51017,488,,,,,,
43,17/10/2020,38098,36573,226,,,,,,
44,17/10/2020,78603,73833,479,,,,,,
32,18/10/2020,62469,60070,537,,,,,,
33,18/10/2020,73655,68309,741,,,,,,
34,18/10/2020,110092,103180,586,,,,,,
35,18/10/2020,62348,57925,584,,,,,,
36,18/10/2020,49863,46638,412,,,,,,
37,18/10/2020,34598,31456,524,,,,,,
38,18/10/2020,58782,57332,480,,,,,,
39,18/10/2020,58125,56465,478,,,,,,
40,18/10/2020,56582,52886,555,,,,,,
41,18/10/2020,42606,40933,336,,,,,,
42,18/10/2020,53806,51226,489,,,,,,
43,18/10/2020,38180,36759,226,,,,,,
44,18/10/2020,79131,74155,481,,,,,,
32,19/10/2020,62687,60274,537,,,,,,
33,19/10/2020,74035,68830,745,,,,,,
34,19/10/2020,110560,103836,588,,,,,,
35,19/10/2020,62681,58223,588,,,,,,
36,19/10/2020,50018,46983,415,,,,,,
37,19/10/2020,34715,31727,528,,,,,,
38,19/10/2020,58848,57450,480,,,,,,
39,19/10/2020,58244,56757,479,,,,,,
40,19/10/2020,56890,53196,556,,,,,,
41,19/10/2020,42749,41072,336,,,,,,
42,19/10/2020,53926,51371,493,,,,,,
43,19/10/2020,38224,36927,226,,,,,,
44,19/10/2020,79578,74991,482,,,,,,
32,20/10/2020,62810,60532,539,,,,,,
33,20/10/2020,74494,69622,749,,,,,,
34,20/10/2020,111017,104433,590,,,,,,
35,20/10/2020,63068,58667,591,,,,,,
36,20/10/2020,50208,47418,419,,,,,,
37,20/10/2020,35113,31936,532,,,,,,
38,20/10/2020,58896,57664,480,,,,,,
39,20/10/2020,58426,57117,480,,,,,,
40,20/10/2020,57198,53604,560,,,,,,
41,20/10/2020,42843,41254,337,,,,,,
42,20/10/2020,54166,51485,494,,,,,,
43,20/10/2020,38317,37101,226,,,,,,
44,20/10/2020,80102,75948,484,,,,,,
32,21/10/2020,63111,60764,542,,,,,,
33,21/10/2020,74931,70313,752,,,,,,
34,21/10/2020,111694,105053,593,,,,,,
35,21/10/2020,63464,59118,594,,,,,,
36,21/10/2020,50374,47904,420,,,,,,
37,21/10/2020,35616,32126,537,,,,,,
38,21/10/2020,58961,57711,480,,,,,,
39,21/10/2020,58542,57373,483,,,,,,
40,21/10/2020,57325,53946,563,,,,,,
41,21/10/2020,43010,41465,338,,,,,,
42,21/10/2020,54304,51632,495,,,,,,
43,21/10/2020,38451,37251,226,,,,,,
44,21/10/2020,80621,76864,485,,,,,,
32,22/10/2020,63307,60987,543,,,,,,
33,22/10/2020,75343,70843,754,,,,,,
34,22/10/2020,112186,105656,595,,,,,,
35,22/10/2020,63849,59547,598,,,,,,
36,22/10/2020,50586,48123,421,,,,,,
37,22/10/2020,35986,32351,539,,,,,,
