DISTRICTCODE,Date,TINF,TREC,TDEC,,,,,,
150,28-04-2020,6,2,0,,,,,,
151,28-04-2020,70,40,0,,,,,,
152,28-04-2020,673,195,0,,,,,,
153,28-04-2020,141,120,0,,,,,,
154,28-04-2020,26,18,0,,,,,,
155,28-04-2020,1,0,0,,,,,,
156,28-04-2020,80,62,0,,,,,,
157,28-04-2020,70,64,0,,,,,,
158,28-04-2020,9,3,0,,,,,,
159,28-04-2020,20,7,0,,,,,,
160,28-04-2020,16,6,0,,,,,,
161,28-04-2020,42,41,0,,,,,,
162,28-04-2020,0,0,0,,,,,,
163,28-04-2020,79,36,0,,,,,,
164,28-04-2020,44,28,0,,,,,,
165,28-04-2020,61,45,0,,,,,,
166,28-04-2020,9,9,0,,,,,,
167,28-04-2020,7,1,0,,,,,,
168,28-04-2020,1,0,0,,,,,,
169,28-04-2020,15,7,0,,,,,,
170,28-04-2020,39,32,0,,,,,,
171,28-04-2020,31,16,0,,,,,,
172,28-04-2020,12,10,0,,,,,,
173,28-04-2020,38,2,0,,,,,,
174,28-04-2020,55,24,0,,,,,,
175,28-04-2020,43,36,0,,,,,,
176,28-04-2020,18,17,0,,,,,,
177,28-04-2020,53,29,0,,,,,,
178,28-04-2020,15,10,0,,,,,,
179,28-04-2020,29,14,0,,,,,,
180,28-04-2020,51,25,0,,,,,,
181,28-04-2020,63,53,0,,,,,,
182,28-04-2020,112,83,0,,,,,,
183,28-04-2020,27,42,0,,,,,,
184,28-04-2020,22,13,0,,,,,,
185,28-04-2020,48,22,0,,,,,,
186,28-04-2020,32,16,0,,,,,,
187,28-04-2020,0,0,0,,,,,,
150,29-04-2020,6,4,0,,,,,,
151,29-04-2020,73,43,0,,,,,,
152,29-04-2020,768,210,0,,,,,,
153,29-04-2020,141,121,0,,,,,,
154,29-04-2020,26,18,0,,,,,,
155,29-04-2020,1,0,0,,,,,,
156,29-04-2020,80,66,0,,,,,,
157,29-04-2020,70,69,0,,,,,,
158,29-04-2020,9,3,0,,,,,,
159,29-04-2020,23,9,0,,,,,,
160,29-04-2020,16,10,0,,,,,,
161,29-04-2020,42,41,0,,,,,,
162,29-04-2020,0,40,0,,,,,,
163,29-04-2020,79,0,0,,,,,,
164,29-04-2020,44,31,0,,,,,,
165,29-04-2020,61,49,0,,,,,,
166,29-04-2020,9,9,0,,,,,,
167,29-04-2020,7,1,0,,,,,,
168,29-04-2020,1,0,0,,,,,,
169,29-04-2020,15,10,0,,,,,,
170,29-04-2020,39,33,0,,,,,,
171,29-04-2020,31,20,0,,,,,,
172,29-04-2020,12,10,0,,,,,,
173,29-04-2020,38,5,0,,,,,,
174,29-04-2020,55,33,0,,,,,,
175,29-04-2020,43,36,0,,,,,,
176,29-04-2020,18,17,0,,,,,,
177,29-04-2020,54,30,0,,,,,,
178,29-04-2020,15,10,0,,,,,,
179,29-04-2020,29,15,0,,,,,,
180,29-04-2020,51,25,0,,,,,,
181,29-04-2020,63,53,0,,,,,,
182,29-04-2020,112,91,0,,,,,,
183,29-04-2020,27,45,0,,,,,,
184,29-04-2020,22,14,0,,,,,,
185,29-04-2020,50,23,0,,,,,,
186,29-04-2020,32,16,0,,,,,,
187,29-04-2020,0,0,0,,,,,,
150,30-04-2020,7,4,0,,,,,,
151,30-04-2020,78,48,0,,,,,,
152,30-04-2020,906,214,0,,,,,,
153,30-04-2020,141,125,0,,,,,,
154,30-04-2020,27,21,0,,,,,,
155,30-04-2020,1,0,0,,,,,,
156,30-04-2020,80,71,0,,,,,,
157,30-04-2020,70,69,0,,,,,,
158,30-04-2020,9,3,0,,,,,,
159,30-04-2020,26,9,0,,,,,,
160,30-04-2020,16,10,0,,,,,,
161,30-04-2020,42,41,0,,,,,,
162,30-04-2020,0,0,0,,,,,,
163,30-04-2020,84,40,0,,,,,,
164,30-04-2020,44,35,0,,,,,,
165,30-04-2020,61,49,0,,,,,,
166,30-04-2020,9,9,0,,,,,,
167,30-04-2020,9,1,0,,,,,,
168,30-04-2020,1,0,0,,,,,,
169,30-04-2020,18,10,0,,,,,,
170,30-04-2020,40,33,0,,,,,,
171,30-04-2020,32,23,0,,,,,,
172,30-04-2020,12,10,0,,,,,,
173,30-04-2020,38,5,0,,,,,,
174,30-04-2020,55,35,0,,,,,,
175,30-04-2020,43,37,0,,,,,,
176,30-04-2020,18,17,0,,,,,,
177,30-04-2020,55,30,0,,,,,,
178,30-04-2020,15,10,0,,,,,,
179,30-04-2020,29,16,0,,,,,,
180,30-04-2020,27,25,0,,,,,,
181,30-04-2020,63,54,0,,,,,,
182,30-04-2020,112,103,0,,,,,,
183,30-04-2020,51,45,0,,,,,,
184,30-04-2020,22,14,0,,,,,,
185,30-04-2020,50,23,0,,,,,,
186,30-04-2020,32,19,0,,,,,,
187,30-04-2020,0,0,0,,,,,,
150,01-05-2020,8,4,0,,,,,,
151,01-05-2020,86,48,0,,,,,,
152,01-05-2020,1082,222,0,,,,,,
153,01-05-2020,141,127,0,,,,,,
154,01-05-2020,28,26,0,,,,,,
155,01-05-2020,1,0,0,,,,,,
156,01-05-2020,81,71,0,,,,,,
157,01-05-2020,70,69,0,,,,,,
158,01-05-2020,9,3,0,,,,,,
159,01-05-2020,28,9,0,,,,,,
160,01-05-2020,16,10,0,,,,,,
161,01-05-2020,43,42,0,,,,,,
162,01-05-2020,0,0,0,,,,,,
163,01-05-2020,87,42,0,,,,,,
164,01-05-2020,45,42,0,,,,,,
165,01-05-2020,61,49,0,,,,,,
166,01-05-2020,9,9,0,,,,,,
167,01-05-2020,9,1,0,,,,,,
168,01-05-2020,1,0,0,,,,,,
169,01-05-2020,18,10,0,,,,,,
170,01-05-2020,40,33,0,,,,,,
171,01-05-2020,32,24,0,,,,,,
172,01-05-2020,12,10,0,,,,,,
173,01-05-2020,38,8,0,,,,,,
174,01-05-2020,57,35,0,,,,,,
175,01-05-2020,43,37,0,,,,,,
176,01-05-2020,18,17,0,,,,,,
177,01-05-2020,61,44,0,,,,,,
178,01-05-2020,15,10,0,,,,,,
179,01-05-2020,29,18,0,,,,,,
180,01-05-2020,27,26,0,,,,,,
181,01-05-2020,63,56,0,,,,,,
182,01-05-2020,112,105,0,,,,,,
183,01-05-2020,51,46,0,,,,,,
184,01-05-2020,22,14,0,,,,,,
185,01-05-2020,51,26,0,,,,,,
186,01-05-2020,32,19,0,,,,,,
187,01-05-2020,0,0,0,,,,,,
150,02-05-2020,26,6,0,,,,,,
151,02-05-2020,90,48,0,,,,,,
152,02-05-2020,1257,223,0,,,,,,
153,02-05-2020,142,127,0,,,,,,
154,02-05-2020,30,26,0,,,,,,
155,02-05-2020,1,0,0,,,,,,
156,02-05-2020,81,72,0,,,,,,
157,02-05-2020,70,69,0,,,,,,
158,02-05-2020,9,3,0,,,,,,
159,02-05-2020,41,9,0,,,,,,
160,02-05-2020,16,10,0,,,,,,
161,02-05-2020,43,42,0,,,,,,
162,02-05-2020,0,0,0,,,,,,
163,02-05-2020,88,42,0,,,,,,
164,02-05-2020,45,42,0,,,,,,
165,02-05-2020,61,50,0,,,,,,
166,02-05-2020,9,9,0,,,,,,
167,02-05-2020,11,3,0,,,,,,
168,02-05-2020,1,0,0,,,,,,
169,02-05-2020,20,11,0,,,,,,
170,02-05-2020,40,34,0,,,,,,
171,02-05-2020,33,24,0,,,,,,
172,02-05-2020,12,11,0,,,,,,
173,02-05-2020,38,11,0,,,,,,
174,02-05-2020,57,38,0,,,,,,
175,02-05-2020,44,42,0,,,,,,
176,02-05-2020,18,17,0,,,,,,
177,02-05-2020,68,45,0,,,,,,
178,02-05-2020,15,10,0,,,,,,
179,02-05-2020,29,18,0,,,,,,
180,02-05-2020,27,26,0,,,,,,
181,02-05-2020,63,56,0,,,,,,
182,02-05-2020,114,108,0,,,,,,
183,02-05-2020,51,47,0,,,,,,
184,02-05-2020,22,16,0,,,,,,
185,02-05-2020,53,27,0,,,,,,
186,02-05-2020,32,19,0,,,,,,
187,02-05-2020,0,0,0,,,,,,
150,03-05-2020,28,6,0,,,,,,
151,03-05-2020,93,48,2,,,,,,
152,03-05-2020,1458,250,17,,,,,,
153,03-05-2020,146,133,1,,,,,,
154,03-05-2020,39,26,0,,,,,,
155,03-05-2020,1,0,0,,,,,,
156,03-05-2020,81,72,1,,,,,,
157,03-05-2020,70,69,1,,,,,,
158,03-05-2020,15,3,0,,,,,,
159,03-05-2020,41,9,1,,,,,,
160,03-05-2020,17,10,0,,,,,,
161,03-05-2020,43,42,0,,,,,,
162,03-05-2020,0,0,0,,,,,,
163,03-05-2020,90,43,2,,,,,,
164,03-05-2020,45,42,0,,,,,,
165,03-05-2020,61,50,0,,,,,,
166,03-05-2020,9,9,0,,,,,,
167,03-05-2020,11,3,0,,,,,,
168,03-05-2020,1,0,0,,,,,,
169,03-05-2020,20,11,0,,,,,,
170,03-05-2020,40,34,0,,,,,,
171,03-05-2020,33,24,0,,,,,,
172,03-05-2020,12,11,0,,,,,,
173,03-05-2020,40,11,0,,,,,,
174,03-05-2020,57,41,0,,,,,,
175,03-05-2020,44,42,1,,,,,,
176,03-05-2020,18,17,0,,,,,,
177,03-05-2020,70,45,0,,,,,,
178,03-05-2020,16,10,0,,,,,,
179,03-05-2020,29,19,0,,,,,,
180,03-05-2020,27,26,1,,,,,,
181,03-05-2020,63,56,0,,,,,,
182,03-05-2020,114,108,0,,,,,,
183,03-05-2020,51,47,0,,,,,,
184,03-05-2020,22,16,1,,,,,,
185,03-05-2020,86,27,2,,,,,,
186,03-05-2020,32,19,0,,,,,,
187,03-05-2020,0,0,0,,,,,,
150,04-05-2020,34,6,0,,,,,,
151,04-05-2020,97,48,2,,,,,,
152,04-05-2020,1724,267,18,,,,,,
153,04-05-2020,146,133,1,,,,,,
154,04-05-2020,161,26,0,,,,,,
155,04-05-2020,1,1,0,,,,,,
156,04-05-2020,91,72,1,,,,,,
157,04-05-2020,70,69,0,,,,,,
158,04-05-2020,15,3,0,,,,,,
159,04-05-2020,41,9,1,,,,,,
160,04-05-2020,17,10,0,,,,,,
161,04-05-2020,44,42,0,,,,,,
162,04-05-2020,0,0,0,,,,,,
163,04-05-2020,91,43,2,,,,,,
164,04-05-2020,45,44,0,,,,,,
165,04-05-2020,61,50,0,,,,,,
166,04-05-2020,9,9,0,,,,,,
167,04-05-2020,36,3,0,,,,,,
168,04-05-2020,1,1,0,,,,,,
169,04-05-2020,21,11,0,,,,,,
170,04-05-2020,43,34,0,,,,,,
171,04-05-2020,33,24,0,,,,,,
172,04-05-2020,12,11,0,,,,,,
173,04-05-2020,49,12,0,,,,,,
174,04-05-2020,58,42,0,,,,,,
175,04-05-2020,44,42,1,,,,,,
176,04-05-2020,19,17,0,,,,,,
177,04-05-2020,79,46,0,,,,,,
178,04-05-2020,27,10,0,,,,,,
179,04-05-2020,31,23,0,,,,,,
180,04-05-2020,27,26,0,,,,,,
181,04-05-2020,63,57,0,,,,,,
182,04-05-2020,114,109,0,,,,,,
183,04-05-2020,55,47,0,,,,,,
184,04-05-2020,22,16,1,,,,,,
185,04-05-2020,135,29,2,,,,,,
186,04-05-2020,34,19,0,,,,,,
187,04-05-2020,0,0,0,,,,,,
150,05-05-2020,34,6,0,,,,,,
151,05-05-2020,136,49,2,,,,,,
152,05-05-2020,2008,319,20,,,,,,
153,05-05-2020,146,140,1,,,,,,
154,05-05-2020,229,26,0,,,,,,
155,05-05-2020,2,2,0,,,,,,
156,05-05-2020,98,73,1,,,,,,
157,05-05-2020,70,69,0,,,,,,
158,05-05-2020,53,3,0,,,,,,
159,05-05-2020,42,10,1,,,,,,
160,05-05-2020,17,13,0,,,,,,
161,05-05-2020,44,42,0,,,,,,
162,05-05-2020,2,2,0,,,,,,
163,05-05-2020,91,43,2,,,,,,
164,05-05-2020,45,44,0,,,,,,
165,05-05-2020,76,50,0,,,,,,
166,05-05-2020,13,9,0,,,,,,
167,05-05-2020,37,4,0,,,,,,
168,05-05-2020,1,1,0,,,,,,
169,05-05-2020,21,11,0,,,,,,
170,05-05-2020,43,34,0,,,,,,
171,05-05-2020,34,24,0,,,,,,
172,05-05-2020,12,12,0,,,,,,
173,05-05-2020,50,12,0,,,,,,
174,05-05-2020,58,43,0,,,,,,
175,05-05-2020,49,42,1,,,,,,
176,05-05-2020,19,17,0,,,,,,
177,05-05-2020,95,49,0,,,,,,
178,05-05-2020,25,10,0,,,,,,
179,05-05-2020,31,24,0,,,,,,
180,05-05-2020,27,26,0,,,,,,
181,05-05-2020,64,58,0,,,,,,
182,05-05-2020,114,112,0,,,,,,
183,05-05-2020,56,47,0,,,,,,
184,05-05-2020,22,16,1,,,,,,
185,05-05-2020,159,29,2,,,,,,
186,05-05-2020,35,19,0,,,,,,
187,05-05-2020,0,0,0,,,,,,
150,06-05-2020,222,6,0,,,,,,
151,06-05-2020,145,49,2,,,,,,
152,06-05-2020,2328,330,22,,,,,,
153,06-05-2020,146,140,1,,,,,,
154,06-05-2020,324,26,0,,,,,,
155,06-05-2020,2,0,0,,,,,,
156,06-05-2020,107,75,1,,,,,,
157,06-05-2020,70,69,1,,,,,,
158,06-05-2020,53,4,0,,,,,,
159,06-05-2020,87,11,1,,,,,,
160,06-05-2020,17,13,0,,,,,,
161,06-05-2020,45,42,0,,,,,,
162,06-05-2020,4,0,0,,,,,,
163,06-05-2020,111,48,2,,,,,,
164,06-05-2020,45,44,0,,,,,,
165,06-05-2020,76,51,0,,,,,,
166,06-05-2020,13,9,0,,,,,,
167,06-05-2020,40,4,0,,,,,,
168,06-05-2020,3,0,0,,,,,,
169,06-05-2020,21,12,0,,,,,,
170,06-05-2020,43,37,0,,,,,,
171,06-05-2020,35,24,0,,,,,,
172,06-05-2020,12,12,0,,,,,,
173,06-05-2020,51,12,0,,,,,,
174,06-05-2020,63,43,0,,,,,,
175,06-05-2020,51,42,1,,,,,,
176,06-05-2020,20,17,0,,,,,,
177,06-05-2020,129,50,0,,,,,,
178,06-05-2020,42,10,0,,,,,,
179,06-05-2020,32,26,0,,,,,,
180,06-05-2020,29,26,1,,,,,,
181,06-05-2020,65,58,0,,,,,,
182,06-05-2020,114,112,0,,,,,,
183,06-05-2020,57,47,0,,,,,,
184,06-05-2020,28,16,1,,,,,,
185,06-05-2020,164,29,2,,,,,,
186,06-05-2020,35,22,0,,,,,,
187,06-05-2020,0,0,0,,,,,,
150,07-05-2020,246,6,0,,,,,,
151,07-05-2020,158,49,2,,,,,,
152,07-05-2020,2644,339,23,,,,,,
153,07-05-2020,146,140,1,,,,,,
154,07-05-2020,356,26,0,,,,,,
155,07-05-2020,2,0,0,,,,,,
156,07-05-2020,107,75,1,,,,,,
157,07-05-2020,70,69,1,,,,,,
158,07-05-2020,58,4,0,,,,,,
159,07-05-2020,89,11,1,,,,,,
160,07-05-2020,17,13,0,,,,,,
161,07-05-2020,47,42,0,,,,,,
162,07-05-2020,8,0,0,,,,,,
163,07-05-2020,111,54,2,,,,,,
164,07-05-2020,45,44,0,,,,,,
165,07-05-2020,76,51,0,,,,,,
166,07-05-2020,13,9,0,,,,,,
167,07-05-2020,73,4,0,,,,,,
168,07-05-2020,5,1,0,,,,,,
169,07-05-2020,23,14,0,,,,,,
170,07-05-2020,50,37,0,,,,,,
171,07-05-2020,35,24,0,,,,,,
172,07-05-2020,12,12,0,,,,,,
173,07-05-2020,51,15,0,,,,,,
174,07-05-2020,65,43,0,,,,,,
175,07-05-2020,54,42,1,,,,,,
176,07-05-2020,22,17,0,,,,,,
177,07-05-2020,192,50,1,,,,,,
178,07-05-2020,59,10,0,,,,,,
179,07-05-2020,32,27,0,,,,,,
180,07-05-2020,30,26,1,,,,,,
181,07-05-2020,68,58,0,,,,,,
182,07-05-2020,114,112,0,,,,,,
183,07-05-2020,62,51,0,,,,,,
184,07-05-2020,29,16,1,,,,,,
185,07-05-2020,205,32,2,,,,,,
186,07-05-2020,35,24,0,,,,,,
187,07-05-2020,0,0,0,,,,,,
150,08-05-2020,246,6,0,,,,,,
151,08-05-2020,184,49,3,,,,,,
152,08-05-2020,3043,374,24,,,,,,
153,08-05-2020,146,140,1,,,,,,
154,08-05-2020,390,26,0,,,,,,
155,08-05-2020,4,1,0,,,,,,
156,08-05-2020,107,79,1,,,,,,
157,08-05-2020,70,69,1,,,,,,
158,08-05-2020,58,4,0,,,,,,
159,08-05-2020,97,11,1,,,,,,
160,08-05-2020,25,16,0,,,,,,
161,08-05-2020,47,42,0,,,,,,
162,08-05-2020,10,0,0,,,,,,
163,08-05-2020,113,54,2,,,,,,
164,08-05-2020,45,44,0,,,,,,
165,08-05-2020,76,55,0,,,,,,
166,08-05-2020,13,9,0,,,,,,
167,08-05-2020,73,5,0,,,,,,
168,08-05-2020,5,1,0,,,,,,
169,08-05-2020,24,14,0,,,,,,
170,08-05-2020,50,37,0,,,,,,
171,08-05-2020,35,28,0,,,,,,
172,08-05-2020,12,12,0,,,,,,
173,08-05-2020,52,16,0,,,,,,
174,08-05-2020,65,44,0,,,,,,
175,08-05-2020,55,42,1,,,,,,
176,08-05-2020,23,17,0,,,,,,
177,08-05-2020,270,53,1,,,,,,
178,08-05-2020,67,10,0,,,,,,
179,08-05-2020,32,27,0,,,,,,
180,08-05-2020,30,26,1,,,,,,
181,08-05-2020,72,58,1,,,,,,
182,08-05-2020,114,112,0,,,,,,
183,08-05-2020,63,51,0,,,,,,
184,08-05-2020,29,17,1,,,,,,
185,08-05-2020,226,32,2,,,,,,
186,08-05-2020,38,24,0,,,,,,
187,08-05-2020,0,0,0,,,,,,
150,09-05-2020,271,6,0,,,,,,
151,09-05-2020,224,51,3,,,,,,
152,09-05-2020,3330,545,27,,,,,,
153,09-05-2020,146,140,1,,,,,,
154,09-05-2020,394,27,0,,,,,,
155,09-05-2020,4,1,0,,,,,,
156,09-05-2020,108,79,1,,,,,,
157,09-05-2020,70,69,1,,,,,,
158,09-05-2020,59,4,0,,,,,,
159,09-05-2020,114,12,1,,,,,,
160,09-05-2020,24,16,0,,,,,,
161,09-05-2020,47,42,0,,,,,,
162,09-05-2020,10,0,0,,,,,,
163,09-05-2020,113,70,2,,,,,,
164,09-05-2020,45,44,0,,,,,,
165,09-05-2020,77,55,0,,,,,,
166,09-05-2020,14,11,0,,,,,,
167,09-05-2020,95,5,0,,,,,,
168,09-05-2020,5,1,0,,,,,,
169,09-05-2020,25,15,1,,,,,,
170,09-05-2020,60,39,0,,,,,,
171,09-05-2020,35,28,0,,,,,,
172,09-05-2020,12,12,0,,,,,,
173,09-05-2020,52,16,0,,,,,,
174,09-05-2020,66,45,0,,,,,,
175,09-05-2020,56,42,1,,,,,,
176,09-05-2020,27,18,0,,,,,,
177,09-05-2020,290,61,1,,,,,,
178,09-05-2020,82,12,0,,,,,,
179,09-05-2020,32,28,0,,,,,,
180,09-05-2020,30,26,1,,,,,,
181,09-05-2020,80,58,1,,,,,,
182,09-05-2020,114,112,0,,,,,,
183,09-05-2020,65,51,0,,,,,,
184,09-05-2020,29,17,1,,,,,,
185,09-05-2020,293,35,2,,,,,,
186,09-05-2020,37,31,0,,,,,,
187,09-05-2020,0,0,0,,,,,,
150,10-05-2020,275,6,0,,,,,,
151,10-05-2020,267,56,4,,,,,,
152,10-05-2020,3839,639,28,,,,,,
153,10-05-2020,146,140,1,,,,,,
154,10-05-2020,395,27,0,,,,,,
155,10-05-2020,4,1,0,,,,,,
156,10-05-2020,108,79,1,,,,,,
157,10-05-2020,70,69,1,,,,,,
158,10-05-2020,59,5,0,,,,,,
159,10-05-2020,122,20,1,,,,,,
160,10-05-2020,24,16,0,,,,,,
161,10-05-2020,48,42,0,,,,,,
162,10-05-2020,20,0,0,,,,,,
163,10-05-2020,117,73,2,,,,,,
164,10-05-2020,45,44,0,,,,,,
165,10-05-2020,77,56,0,,,,,,
166,10-05-2020,14,11,0,,,,,,
167,10-05-2020,104,5,0,,,,,,
168,10-05-2020,6,1,0,,,,,,
169,10-05-2020,26,15,1,,,,,,
170,10-05-2020,66,39,0,,,,,,
171,10-05-2020,35,29,0,,,,,,
172,10-05-2020,12,12,0,,,,,,
173,10-05-2020,52,21,0,,,,,,
174,10-05-2020,66,47,0,,,,,,
175,10-05-2020,59,42,1,,,,,,
176,10-05-2020,28,18,0,,,,,,
177,10-05-2020,337,63,2,,,,,,
178,10-05-2020,82,13,0,,,,,,
179,10-05-2020,32,29,0,,,,,,
180,10-05-2020,30,26,1,,,,,,
181,10-05-2020,90,62,1,,,,,,
182,10-05-2020,114,112,0,,,,,,
183,10-05-2020,65,51,0,,,,,,
184,10-05-2020,32,17,1,,,,,,
185,10-05-2020,299,42,2,,,,,,
186,10-05-2020,39,31,0,,,,,,
187,10-05-2020,0,0,0,,,,,,
150,11-05-2020,308,6,0,,,,,,
151,11-05-2020,356,65,4,,,,,,
152,11-05-2020,4371,706,32,,,,,,
153,11-05-2020,146,140,1,,,,,,
154,11-05-2020,395,27,1,,,,,,
155,11-05-2020,6,1,0,,,,,,
156,11-05-2020,109,79,1,,,,,,
157,11-05-2020,70,69,1,,,,,,
158,11-05-2020,59,5,0,,,,,,
159,11-05-2020,132,26,1,,,,,,
160,11-05-2020,25,16,1,,,,,,
161,11-05-2020,48,42,0,,,,,,
162,11-05-2020,20,0,0,,,,,,
163,11-05-2020,121,73,2,,,,,,
164,11-05-2020,45,44,0,,,,,,
165,11-05-2020,77,56,0,,,,,,
166,11-05-2020,14,11,0,,,,,,
167,11-05-2020,105,7,0,,,,,,
168,11-05-2020,6,1,0,,,,,,
169,11-05-2020,30,15,1,,,,,,
170,11-05-2020,67,39,0,,,,,,
171,11-05-2020,35,29,0,,,,,,
172,11-05-2020,12,12,0,,,,,,
173,11-05-2020,52,21,0,,,,,,
174,11-05-2020,69,47,0,,,,,,
175,11-05-2020,59,42,1,,,,,,
176,11-05-2020,28,18,0,,,,,,
177,11-05-2020,440,64,2,,,,,,
178,11-05-2020,92,13,0,,,,,,
179,11-05-2020,32,29,0,,,,,,
180,11-05-2020,33,26,1,,,,,,
181,11-05-2020,90,62,1,,,,,,
182,11-05-2020,114,112,0,,,,,,
183,11-05-2020,65,51,0,,,,,,
184,11-05-2020,33,18,1,,,,,,
185,11-05-2020,298,48,2,,,,,,
186,11-05-2020,40,31,0,,,,,,
187,11-05-2020,0,0,0,,,,,,
150,12-05-2020,344,10,0,,,,,,
151,12-05-2020,391,66,4,,,,,,
152,12-05-2020,4882,749,39,,,,,,
153,12-05-2020,146,140,1,,,,,,
154,12-05-2020,396,28,1,,,,,,
155,12-05-2020,5,1,0,,,,,,
156,12-05-2020,111,79,1,,,,,,
157,12-05-2020,70,69,1,,,,,,
158,12-05-2020,61,10,0,,,,,,
159,12-05-2020,156,26,1,,,,,,
160,12-05-2020,26,16,1,,,,,,
161,12-05-2020,52,42,0,,,,,,
162,12-05-2020,20,0,0,,,,,,
163,12-05-2020,121,73,2,,,,,,
164,12-05-2020,45,44,0,,,,,,
165,12-05-2020,77,61,0,,,,,,
166,12-05-2020,14,11,0,,,,,,
167,12-05-2020,132,8,0,,,,,,
168,12-05-2020,6,1,0,,,,,,
169,12-05-2020,30,15,1,,,,,,
170,12-05-2020,76,39,0,,,,,,
171,12-05-2020,35,30,0,,,,,,
172,12-05-2020,12,12,0,,,,,,
173,12-05-2020,53,30,0,,,,,,
174,12-05-2020,69,47,0,,,,,,
175,12-05-2020,66,42,1,,,,,,
176,12-05-2020,28,18,0,,,,,,
177,12-05-2020,467,66,3,,,,,,
178,12-05-2020,105,13,0,,,,,,
179,12-05-2020,32,29,0,,,,,,
180,12-05-2020,35,26,1,,,,,,
181,12-05-2020,93,62,1,,,,,,
182,12-05-2020,114,114,0,,,,,,
183,12-05-2020,67,55,0,,,,,,
184,12-05-2020,34,18,1,,,,,,
185,12-05-2020,299,53,2,,,,,,
186,12-05-2020,44,31,0,,,,,,
187,12-05-2020,4,4,0,,,,,,
150,13-05-2020,348,13,0,,,,,,
151,13-05-2020,416,66,4,,,,,,
152,13-05-2020,5262,749,42,,,,,,
153,13-05-2020,146,144,1,,,,,,
154,13-05-2020,413,28,1,,,,,,
155,13-05-2020,5,1,0,,,,,,
156,13-05-2020,111,79,1,,,,,,
157,13-05-2020,70,69,1,,,,,,
158,13-05-2020,61,10,0,,,,,,
159,13-05-2020,160,27,1,,,,,,
160,13-05-2020,26,16,1,,,,,,
161,13-05-2020,54,42,0,,,,,,
162,13-05-2020,20,0,0,,,,,,
163,13-05-2020,123,83,2,,,,,,
164,13-05-2020,47,44,0,,,,,,
165,13-05-2020,77,61,0,,,,,,
166,13-05-2020,14,11,0,,,,,,
167,13-05-2020,133,8,0,,,,,,
168,13-05-2020,6,1,0,,,,,,
169,13-05-2020,30,15,1,,,,,,
170,13-05-2020,76,41,0,,,,,,
171,13-05-2020,35,30,0,,,,,,
172,13-05-2020,12,12,0,,,,,,
173,13-05-2020,53,32,0,,,,,,
174,13-05-2020,70,47,0,,,,,,
175,13-05-2020,71,42,1,,,,,,
176,13-05-2020,28,18,0,,,,,,
177,13-05-2020,492,83,3,,,,,,
178,13-05-2020,128,13,0,,,,,,
179,13-05-2020,32,29,0,,,,,,
180,13-05-2020,36,26,1,,,,,,
181,13-05-2020,98,62,1,,,,,,
182,13-05-2020,114,114,0,,,,,,
183,13-05-2020,67,56,0,,,,,,
184,13-05-2020,34,20,1,,,,,,
185,13-05-2020,306,53,2,,,,,,
186,13-05-2020,44,31,0,,,,,,
187,13-05-2020,9,0,0,,,,,,
150,14-05-2020,348,13,0,,,,,,
151,14-05-2020,430,67,4,,,,,,
152,14-05-2020,5637,758,44,,,,,,
153,14-05-2020,146,144,1,,,,,,
154,14-05-2020,413,28,1,,,,,,
155,14-05-2020,5,1,0,,,,,,
156,14-05-2020,112,80,1,,,,,,
157,14-05-2020,70,69,1,,,,,,
158,14-05-2020,61,10,0,,,,,,
159,14-05-2020,164,66,1,,,,,,
160,14-05-2020,31,16,1,,,,,,
161,14-05-2020,56,43,0,,,,,,
162,14-05-2020,20,0,0,,,,,,
163,14-05-2020,132,83,2,,,,,,
164,14-05-2020,47,44,0,,,,,,
165,14-05-2020,77,61,0,,,,,,
166,14-05-2020,14,11,0,,,,,,
167,14-05-2020,137,13,0,,,,,,
168,14-05-2020,6,1,0,,,,,,
169,14-05-2020,31,21,1,,,,,,
170,14-05-2020,76,41,0,,,,,,
171,14-05-2020,35,30,0,,,,,,
172,14-05-2020,13,12,0,,,,,,
173,14-05-2020,54,34,0,,,,,,
174,14-05-2020,70,47,0,,,,,,
175,14-05-2020,72,42,1,,,,,,
176,14-05-2020,28,18,0,,,,,,
177,14-05-2020,495,82,3,,,,,,
178,14-05-2020,136,13,0,,,,,,
179,14-05-2020,32,29,0,,,,,,
180,14-05-2020,38,26,1,,,,,,
181,14-05-2020,114,62,1,,,,,,
182,14-05-2020,114,114,0,,,,,,
183,14-05-2020,67,56,0,,,,,,
184,14-05-2020,34,20,1,,,,,,
185,14-05-2020,306,53,2,,,,,,
186,14-05-2020,44,32,0,,,,,,
187,14-05-2020,9,0,0,,,,,,
150,15-05-2020,348,195,0,,,,,,
151,15-05-2020,450,68,4,,,,,,
152,15-05-2020,5946,783,48,,,,,,
153,15-05-2020,146,144,1,,,,,,
154,15-05-2020,416,37,1,,,,,,
155,15-05-2020,5,1,0,,,,,,
156,15-05-2020,114,83,1,,,,,,
157,15-05-2020,70,69,1,,,,,,
158,15-05-2020,61,14,0,,,,,,
159,15-05-2020,176,71,1,,,,,,
160,15-05-2020,35,16,1,,,,,,
161,15-05-2020,56,44,0,,,,,,
162,15-05-2020,20,0,0,,,,,,
163,15-05-2020,143,87,2,,,,,,
164,15-05-2020,47,44,0,,,,,,
165,15-05-2020,77,77,0,,,,,,
166,15-05-2020,14,11,0,,,,,,
167,15-05-2020,139,30,0,,,,,,
