DISTRICTCODE,Date,TINF,TREC,TDEC,,,,,,
114,27/05/2020,87,47,6,,,,,,
115,27/05/2020,487,200,23,,,,,,
116,27/05/2020,194,90,14,,,,,,
117,27/05/2020,1335,793,57,,,,,,
118,27/05/2020,40,3,0,,,,,,
119,27/05/2020,19,1,0,,,,,,
120,27/05/2020,53,28,3,,,,,,
121,27/05/2020,25,5,0,,,,,,
122,27/05/2020,129,63,9,,,,,,
123,27/05/2020,26,0,0,,,,,,
124,27/05/2020,48,1,0,,,,,,
125,27/05/2020,133,92,0,,,,,,
126,27/05/2020,505,218,51,,,,,,
127,27/05/2020,79,23,0,,,,,,
128,27/05/2020,346,18,1,,,,,,
129,27/05/2020,94,42,3,,,,,,
130,27/05/2020,34018,8408,1097,,,,,,
131,27/05/2020,484,334,9,,,,,,
132,27/05/2020,105,69,5,,,,,,
133,27/05/2020,32,20,3,,,,,,
134,27/05/2020,1012,750,52,,,,,,
135,27/05/2020,45,9,0,,,,,,
136,27/05/2020,771,271,19,,,,,,
137,27/05/2020,25,1,1,,,,,,
138,27/05/2020,6614,3086,291,,,,,,
139,27/05/2020,896,488,25,,,,,,
140,27/05/2020,192,69,5,,,,,,
141,27/05/2020,94,46,1,,,,,,
142,27/05/2020,395,128,7,,,,,,
143,27/05/2020,19,7,0,,,,,,
144,27/05/2020,679,287,52,,,,,,
145,27/05/2020,7781,2224,149,,,,,,
146,27/05/2020,10,0,1,,,,,,
147,27/05/2020,8,5,0,,,,,,
148,27/05/2020,115,92,0,,,,,,
149,27/05/2020,53,0,13,,,,,,
114,29-05-2020,96,52,6,,,,,,
115,29-05-2020,537,275,28,,,,,,
116,29-05-2020,202,117,16,,,,,,
117,29-05-2020,1410,959,65,,,,,,
118,29-05-2020,46,5,0,,,,,,
119,29-05-2020,25,1,0,,,,,,
120,29-05-2020,56,29,3,,,,,,
121,29-05-2020,25,9,0,,,,,,
122,29-05-2020,135,70,16,,,,,,
123,29-05-2020,31,5,0,,,,,,
124,29-05-2020,58,3,0,,,,,,
125,29-05-2020,143,97,0,,,,,,
126,29-05-2020,555,263,69,,,,,,
127,29-05-2020,117,32,0,,,,,,
128,29-05-2020,379,87,4,,,,,,
129,29-05-2020,108,52,3,,,,,,
130,29-05-2020,36932,16008,1173,,,,,,
131,29-05-2020,511,342,9,,,,,,
132,29-05-2020,108,82,6,,,,,,
133,29-05-2020,33,20,3,,,,,,
134,29-05-2020,1070,818,60,,,,,,
135,29-05-2020,64,13,0,,,,,,
136,29-05-2020,913,280,23,,,,,,
137,29-05-2020,42,1,1,,,,,,
138,29-05-2020,7223,3425,314,,,,,,
139,29-05-2020,999,518,29,,,,,,
140,29-05-2020,216,88,5,,,,,,
141,29-05-2020,104,53,1,,,,,,
142,29-05-2020,459,145,16,,,,,,
143,29-05-2020,21,7,0,,,,,,
144,29-05-2020,769,314,62,,,,,,
145,29-05-2020,8638,2729,172,,,,,,
146,29-05-2020,11,0,1,,,,,,
147,29-05-2020,8,6,0,,,,,,
148,29-05-2020,128,92,0,,,,,,
149,29-05-2020,56,0,13,,,,,,
114,30-05-2020,108,57,6,,,,,,
115,30-05-2020,571,289,28,,,,,,
116,30-05-2020,213,121,16,,,,,,
117,30-05-2020,1462,986,65,,,,,,
118,30-05-2020,46,5,0,,,,,,
119,30-05-2020,29,1,0,,,,,,
120,30-05-2020,58,29,3,,,,,,
121,30-05-2020,25,15,0,,,,,,
122,30-05-2020,140,71,16,,,,,,
123,30-05-2020,32,8,0,,,,,,
124,30-05-2020,61,28,0,,,,,,
125,30-05-2020,149,97,0,,,,,,
126,30-05-2020,607,272,72,,,,,,
127,30-05-2020,119,45,0,,,,,,
128,30-05-2020,429,104,4,,,,,,
129,30-05-2020,118,55,3,,,,,,
130,30-05-2020,38442,16364,1227,,,,,,
131,30-05-2020,556,353,10,,,,,,
132,30-05-2020,108,86,6,,,,,,
133,30-05-2020,34,20,3,,,,,,
134,30-05-2020,1111,893,60,,,,,,
135,30-05-2020,66,18,0,,,,,,
136,30-05-2020,968,329,30,,,,,,
137,30-05-2020,57,3,1,,,,,,
138,30-05-2020,7537,3559,320,,,,,,
139,30-05-2020,1042,549,39,,,,,,
140,30-05-2020,242,90,5,,,,,,
141,30-05-2020,112,55,1,,,,,,
142,30-05-2020,490,148,16,,,,,,
143,30-05-2020,33,7,0,,,,,,
144,30-05-2020,872,353,68,,,,,,
145,30-05-2020,9123,2973,182,,,,,,
146,30-05-2020,11,0,1,,,,,,
147,30-05-2020,8,6,0,,,,,,
148,30-05-2020,130,92,0,,,,,,
149,30-05-2020,59,0,15,,,,,,
114,31-05-2020,120,57,6,,,,,,
115,31-05-2020,584,319,28,,,,,,
116,31-05-2020,226,124,16,,,,,,
117,31-05-2020,1501,986,65,,,,,,
118,31-05-2020,47,13,0,,,,,,
119,31-05-2020,32,9,0,,,,,,
120,31-05-2020,62,33,3,,,,,,
121,31-05-2020,25,15,0,,,,,,
122,31-05-2020,140,86,16,,,,,,
123,31-05-2020,35,8,0,,,,,,
124,31-05-2020,66,32,0,,,,,,
125,31-05-2020,149,98,0,,,,,,
126,31-05-2020,616,277,72,,,,,,
127,31-05-2020,125,54,0,,,,,,
128,31-05-2020,457,150,4,,,,,,
129,31-05-2020,125,60,3,,,,,,
130,31-05-2020,39686,16791,1279,,,,,,
131,31-05-2020,574,358,10,,,,,,
132,31-05-2020,111,86,6,,,,,,
133,31-05-2020,35,20,3,,,,,,
134,31-05-2020,1135,893,66,,,,,,
135,31-05-2020,73,19,1,,,,,,
136,31-05-2020,1018,378,30,,,,,,
137,31-05-2020,63,3,1,,,,,,
138,31-05-2020,7919,3699,329,,,,,,
139,31-05-2020,1108,573,39,,,,,,
140,31-05-2020,264,98,5,,,,,,
141,31-05-2020,112,58,1,,,,,,
142,31-05-2020,523,148,16,,,,,,
143,31-05-2020,33,8,0,,,,,,
144,31-05-2020,897,371,70,,,,,,
145,31-05-2020,9585,3400,200,,,,,,
146,31-05-2020,12,0,1,,,,,,
147,31-05-2020,8,6,0,,,,,,
148,31-05-2020,130,99,1,,,,,,
149,31-05-2020,59,0,15,,,,,,
114,01/06/2020,120,57,6,,,,,,
115,01/06/2020,603,326,28,,,,,,
116,01/06/2020,232,124,16,,,,,,
117,01/06/2020,1543,1012,68,,,,,,
118,01/06/2020,47,26,1,,,,,,
119,01/06/2020,32,9,0,,,,,,
120,01/06/2020,63,33,3,,,,,,
121,01/06/2020,26,17,0,,,,,,
122,01/06/2020,145,88,16,,,,,,
123,01/06/2020,36,10,0,,,,,,
124,01/06/2020,66,38,0,,,,,,
125,01/06/2020,190,106,0,,,,,,
126,01/06/2020,696,298,72,,,,,,
127,01/06/2020,129,57,1,,,,,,
128,01/06/2020,509,150,4,,,,,,
129,01/06/2020,125,60,3,,,,,,
130,01/06/2020,41099,16985,1319,,,,,,
131,01/06/2020,592,378,11,,,,,,
132,01/06/2020,123,91,6,,,,,,
133,01/06/2020,35,27,3,,,,,,
134,01/06/2020,1182,893,67,,,,,,
135,01/06/2020,76,26,1,,,,,,
136,01/06/2020,1071,391,33,,,,,,
137,01/06/2020,63,3,1,,,,,,
138,01/06/2020,8045,3793,338,,,,,,
139,01/06/2020,1148,598,41,,,,,,
140,01/06/2020,264,99,5,,,,,,
141,01/06/2020,112,62,1,,,,,,
142,01/06/2020,527,177,16,,,,,,
143,01/06/2020,33,8,0,,,,,,
144,01/06/2020,933,423,70,,,,,,
145,01/06/2020,9941,3637,215,,,,,,
146,01/06/2020,9,1,1,,,,,,
147,01/06/2020,8,6,0,,,,,,
148,01/06/2020,130,99,1,,,,,,
149,01/06/2020,60,0,15,,,,,,
114,02/06/2020,141,60,7,,,,,,
115,02/06/2020,642,346,31,,,,,,
116,02/06/2020,245,138,16,,,,,,
117,02/06/2020,1592,1060,68,,,,,,
118,02/06/2020,47,26,1,,,,,,
119,02/06/2020,32,9,0,,,,,,
120,02/06/2020,73,42,3,,,,,,
121,02/06/2020,26,24,0,,,,,,
122,02/06/2020,173,93,16,,,,,,
123,02/06/2020,38,12,0,,,,,,
124,02/06/2020,66,45,0,,,,,,
125,02/06/2020,191,106,0,,,,,,
126,02/06/2020,760,324,72,,,,,,
127,02/06/2020,130,58,1,,,,,,
128,02/06/2020,543,205,4,,,,,,
129,02/06/2020,125,69,3,,,,,,
130,02/06/2020,42216,17213,1368,,,,,,
131,02/06/2020,614,381,11,,,,,,
132,02/06/2020,129,91,6,,,,,,
133,02/06/2020,37,27,3,,,,,,
134,02/06/2020,1212,919,68,,,,,,
135,02/06/2020,80,32,1,,,,,,
136,02/06/2020,1122,443,33,,,,,,
137,02/06/2020,71,24,1,,,,,,
138,02/06/2020,8196,4317,348,,,,,,
139,02/06/2020,1209,621,51,,,,,,
140,02/06/2020,304,118,5,,,,,,
141,02/06/2020,124,63,4,,,,,,
142,02/06/2020,562,178,22,,,,,,
143,02/06/2020,52,8,0,,,,,,
144,02/06/2020,934,443,75,,,,,,
145,02/06/2020,10404,3732,230,,,,,,
146,02/06/2020,9,1,1,,,,,,
147,02/06/2020,8,6,0,,,,,,
148,02/06/2020,131,99,1,,,,,,
149,02/06/2020,62,0,15,,,,,,
114,03/06/2020,165,62,8,,,,,,
115,03/06/2020,647,358,33,,,,,,
116,03/06/2020,261,158,16,,,,,,
117,03/06/2020,1653,1095,84,,,,,,
118,03/06/2020,49,27,1,,,,,,
119,03/06/2020,37,12,0,,,,,,
120,03/06/2020,74,45,3,,,,,,
121,03/06/2020,27,25,0,,,,,,
122,03/06/2020,177,94,20,,,,,,
123,03/06/2020,39,12,0,,,,,,
124,03/06/2020,66,48,0,,,,,,
125,03/06/2020,193,106,0,,,,,,
126,03/06/2020,781,330,74,,,,,,
127,03/06/2020,154,59,2,,,,,,
128,03/06/2020,607,213,6,,,,,,
129,03/06/2020,125,69,3,,,,,,
130,03/06/2020,43492,17472,1417,,,,,,
131,03/06/2020,635,392,11,,,,,,
132,03/06/2020,135,99,6,,,,,,
133,03/06/2020,37,28,4,,,,,,
134,03/06/2020,1235,942,68,,,,,,
135,03/06/2020,91,40,2,,,,,,
136,03/06/2020,1199,447,34,,,,,,
137,03/06/2020,73,24,1,,,,,,
138,03/06/2020,8463,4585,367,,,,,,
139,03/06/2020,1238,645,51,,,,,,
140,03/06/2020,314,118,5,,,,,,
141,03/06/2020,126,63,4,,,,,,
142,03/06/2020,564,206,22,,,,,,
143,03/06/2020,78,8,0,,,,,,
144,03/06/2020,1032,448,85,,,,,,
145,03/06/2020,10865,3992,240,,,,,,
146,03/06/2020,9,2,1,,,,,,
147,03/06/2020,8,6,0,,,,,,
148,03/06/2020,148,99,1,,,,,,
149,03/06/2020,63,0,18,,,,,,
114,04/06/2020,170,72,8,,,,,,
115,04/06/2020,679,385,33,,,,,,
116,04/06/2020,272,158,16,,,,,,
117,04/06/2020,1714,1119,89,,,,,,
118,04/06/2020,51,29,1,,,,,,
119,04/06/2020,38,14,0,,,,,,
120,04/06/2020,80,46,3,,,,,,
121,04/06/2020,28,25,0,,,,,,
122,04/06/2020,187,99,21,,,,,,
123,04/06/2020,40,19,0,,,,,,
124,04/06/2020,68,50,0,,,,,,
125,04/06/2020,194,146,0,,,,,,
126,04/06/2020,852,362,95,,,,,,
127,04/06/2020,159,72,3,,,,,,
128,04/06/2020,612,260,6,,,,,,
129,04/06/2020,131,72,4,,,,,,
130,04/06/2020,44931,18096,1465,,,,,,
131,04/06/2020,662,410,11,,,,,,
132,04/06/2020,157,102,7,,,,,,
133,04/06/2020,39,28,4,,,,,,
134,04/06/2020,1297,942,71,,,,,,
135,04/06/2020,96,45,3,,,,,,
136,04/06/2020,1234,458,36,,,,,,
137,04/06/2020,75,26,3,,,,,,
138,04/06/2020,8825,4774,376,,,,,,
139,04/06/2020,1293,704,55,,,,,,
140,04/06/2020,329,123,5,,,,,,
141,04/06/2020,127,71,4,,,,,,
142,04/06/2020,584,212,22,,,,,,
143,04/06/2020,87,17,0,,,,,,
144,04/06/2020,1125,457,92,,,,,,
145,04/06/2020,11420,4179,254,,,,,,
146,04/06/2020,9,4,1,,,,,,
147,04/06/2020,9,6,2,,,,,,
148,04/06/2020,155,99,2,,,,,,
149,04/06/2020,64,0,18,,,,,,
114,05/06/2020,188,76,8,,,,,,
115,05/06/2020,727,405,33,,,,,,
116,05/06/2020,275,164,16,,,,,,
117,05/06/2020,1781,1148,90,,,,,,
118,05/06/2020,51,38,1,,,,,,
119,05/06/2020,38,14,0,,,,,,
120,05/06/2020,82,48,3,,,,,,
121,05/06/2020,30,25,0,,,,,,
122,05/06/2020,195,102,21,,,,,,
123,05/06/2020,41,25,0,,,,,,
124,05/06/2020,68,50,0,,,,,,
125,05/06/2020,205,146,0,,,,,,
126,05/06/2020,896,374,109,,,,,,
127,05/06/2020,170,78,3,,,,,,
128,05/06/2020,630,303,6,,,,,,
129,05/06/2020,132,83,4,,,,,,
130,05/06/2020,46080,18778,1519,,,,,,
131,05/06/2020,681,411,11,,,,,,
132,05/06/2020,162,102,7,,,,,,
133,05/06/2020,40,28,4,,,,,,
134,05/06/2020,1367,978,81,,,,,,
135,05/06/2020,106,53,3,,,,,,
136,05/06/2020,1285,468,37,,,,,,
137,05/06/2020,77,45,3,,,,,,
138,05/06/2020,9051,4893,390,,,,,,
139,05/06/2020,1362,704,55,,,,,,
140,05/06/2020,344,129,10,,,,,,
141,05/06/2020,136,79,4,,,,,,
142,05/06/2020,587,250,22,,,,,,
143,05/06/2020,105,17,0,,,,,,
144,05/06/2020,1217,572,94,,,,,,
145,05/06/2020,11877,4445,292,,,,,,
146,05/06/2020,9,6,1,,,,,,
147,05/06/2020,9,6,2,,,,,,
148,05/06/2020,160,104,2,,,,,,
149,05/06/2020,65,0,18,,,,,,
114,06/06/2020,190,89,8,,,,,,
115,06/06/2020,762,439,35,,,,,,
116,06/06/2020,289,166,18,,,,,,
117,06/06/2020,1861,1181,92,,,,,,
118,06/06/2020,53,38,1,,,,,,
119,06/06/2020,39,18,0,,,,,,
120,06/06/2020,86,48,3,,,,,,
121,06/06/2020,31,25,0,,,,,,
122,06/06/2020,231,108,21,,,,,,
123,06/06/2020,41,25,0,,,,,,
124,06/06/2020,68,57,0,,,,,,
125,06/06/2020,206,163,0,,,,,,
126,06/06/2020,963,411,109,,,,,,
127,06/06/2020,177,85,3,,,,,,
128,06/06/2020,638,334,6,,,,,,
129,06/06/2020,135,94,4,,,,,,
130,06/06/2020,47354,19977,1577,,,,,,
131,06/06/2020,738,416,11,,,,,,
132,06/06/2020,168,104,7,,,,,,
133,06/06/2020,40,28,4,,,,,,
134,06/06/2020,1412,1012,88,,,,,,
135,06/06/2020,118,58,3,,,,,,
136,06/06/2020,1386,581,39,,,,,,
137,06/06/2020,78,46,3,,,,,,
138,06/06/2020,9289,5195,400,,,,,,
139,06/06/2020,1411,717,55,,,,,,
140,06/06/2020,352,158,10,,,,,,
141,06/06/2020,145,86,4,,,,,,
142,06/06/2020,626,291,27,,,,,,
143,06/06/2020,113,17,0,,,,,,
144,06/06/2020,1261,620,96,,,,,,
145,06/06/2020,12464,4686,322,,,,,,
146,06/06/2020,9,7,1,,,,,,
147,06/06/2020,9,6,2,,,,,,
148,06/06/2020,160,104,2,,,,,,
149,06/06/2020,65,0,18,,,,,,
114,07/06/2020,203,101,8,,,,,,
115,07/06/2020,778,439,36,,,,,,
116,07/06/2020,293,167,18,,,,,,
117,07/06/2020,1965,1189,92,,,,,,
118,07/06/2020,55,39,1,,,,,,
119,07/06/2020,39,24,0,,,,,,
120,07/06/2020,87,48,3,,,,,,
121,07/06/2020,32,25,0,,,,,,
122,07/06/2020,238,118,21,,,,,,
123,07/06/2020,42,27,0,,,,,,
124,07/06/2020,68,58,0,,,,,,
125,07/06/2020,213,163,0,,,,,,
126,07/06/2020,1049,451,109,,,,,,
127,07/06/2020,188,120,4,,,,,,
128,07/06/2020,647,335,8,,,,,,
129,07/06/2020,137,102,4,,,,,,
130,07/06/2020,48774,21190,1638,,,,,,
131,07/06/2020,747,434,11,,,,,,
132,07/06/2020,169,108,7,,,,,,
133,07/06/2020,40,28,4,,,,,,
134,07/06/2020,1521,1027,89,,,,,,
135,07/06/2020,124,59,3,,,,,,
136,07/06/2020,1485,607,40,,,,,,
137,07/06/2020,78,46,3,,,,,,
138,07/06/2020,9705,5516,406,,,,,,
139,07/06/2020,1441,735,55,,,,,,
140,07/06/2020,354,159,10,,,,,,
141,07/06/2020,150,88,4,,,,,,
142,07/06/2020,630,309,27,,,,,,
143,07/06/2020,113,18,0,,,,,,
144,07/06/2020,1343,620,104,,,,,,
145,07/06/2020,13014,4836,331,,,,,,
146,07/06/2020,11,7,1,,,,,,
147,07/06/2020,10,6,2,,,,,,
148,07/06/2020,160,115,2,,,,,,
149,07/06/2020,72,0,19,,,,,,
114,08/06/2020,208,118,9,,,,,,
115,08/06/2020,834,443,36,,,,,,
116,08/06/2020,299,173,18,,,,,,
117,08/06/2020,2036,1231,100,,,,,,
118,08/06/2020,56,44,1,,,,,,
119,08/06/2020,41,24,0,,,,,,
120,08/06/2020,95,54,3,,,,,,
121,08/06/2020,42,25,0,,,,,,
122,08/06/2020,261,118,25,,,,,,
123,08/06/2020,44,31,0,,,,,,
124,08/06/2020,68,64,0,,,,,,
125,08/06/2020,214,164,0,,,,,,
126,08/06/2020,1081,490,115,,,,,,
127,08/06/2020,208,130,5,,,,,,
128,08/06/2020,648,394,8,,,,,,
129,08/06/2020,138,102,4,,,,,,
130,08/06/2020,50085,22032,1702,,,,,,
131,08/06/2020,761,466,11,,,,,,
132,08/06/2020,170,110,8,,,,,,
133,08/06/2020,40,28,4,,,,,,
134,08/06/2020,1592,1027,91,,,,,,
135,08/06/2020,125,69,3,,,,,,
136,08/06/2020,1567,608,41,,,,,,
137,08/06/2020,78,46,3,,,,,,
138,08/06/2020,9877,5743,413,,,,,,
139,08/06/2020,1461,805,55,,,,,,
140,08/06/2020,371,182,13,,,,,,
141,08/06/2020,170,89,4,,,,,,
142,08/06/2020,640,309,27,,,,,,
143,08/06/2020,113,27,0,,,,,,
144,08/06/2020,1419,620,110,,,,,,
145,08/06/2020,13528,5081,336,,,,,,
146,08/06/2020,11,7,1,,,,,,
147,08/06/2020,10,6,2,,,,,,
148,08/06/2020,163,115,2,,,,,,
149,08/06/2020,75,0,19,,,,,,
114,09/06/2020,210,121,9,,,,,,
115,09/06/2020,848,447,38,,,,,,
116,09/06/2020,303,200,19,,,,,,
117,09/06/2020,2085,1271,110,,,,,,
118,09/06/2020,63,46,1,,,,,,
119,09/06/2020,42,24,0,,,,,,
120,09/06/2020,97,54,3,,,,,,
121,09/06/2020,42,26,0,,,,,,
122,09/06/2020,290,129,25,,,,,,
123,09/06/2020,45,34,0,,,,,,
124,09/06/2020,68,67,0,,,,,,
125,09/06/2020,214,168,0,,,,,,
126,09/06/2020,1149,516,115,,,,,,
127,09/06/2020,209,131,5,,,,,,
128,09/06/2020,670,430,8,,,,,,
129,09/06/2020,139,112,4,,,,,,
130,09/06/2020,51100,22943,1760,,,,,,
131,09/06/2020,788,478,12,,,,,,
132,09/06/2020,171,113,8,,,,,,
133,09/06/2020,40,28,4,,,,,,
134,09/06/2020,1660,1094,95,,,,,,
135,09/06/2020,125,74,3,,,,,,
136,09/06/2020,1636,608,43,,,,,,
137,09/06/2020,78,50,3,,,,,,
138,09/06/2020,10073,5903,429,,,,,,
139,09/06/2020,1500,926,58,,,,,,
140,09/06/2020,378,187,14,,,,,,
141,09/06/2020,180,95,4,,,,,,
142,09/06/2020,658,359,27,,,,,,
143,09/06/2020,130,31,0,,,,,,
144,09/06/2020,1468,627,112,,,,,,
145,09/06/2020,14063,5218,355,,,,,,
146,09/06/2020,11,7,1,,,,,,
147,09/06/2020,12,6,2,,,,,,
148,09/06/2020,164,116,2,,,,,,
149,09/06/2020,78,0,20,,,,,,
114,10/06/2020,220,139,9,,,,,,
115,10/06/2020,882,497,40,,,,,,
116,10/06/2020,305,210,20,,,,,,
117,10/06/2020,2173,1283,117,,,,,,
118,10/06/2020,63,46,2,,,,,,
119,10/06/2020,42,31,0,,,,,,
120,10/06/2020,98,56,3,,,,,,
121,10/06/2020,45,26,0,,,,,,
122,10/06/2020,334,135,25,,,,,,
123,10/06/2020,45,37,1,,,,,,
124,10/06/2020,68,67,0,,,,,,
125,10/06/2020,214,179,0,,,,,,
126,10/06/2020,1288,569,120,,,,,,
127,10/06/2020,225,148,5,,,,,,
128,10/06/2020,671,470,8,,,,,,
129,10/06/2020,147,118,4,,,,,,
130,10/06/2020,52667,23694,1857,,,,,,
131,10/06/2020,831,495,12,,,,,,
132,10/06/2020,174,113,8,,,,,,
133,10/06/2020,44,28,4,,,,,,
134,10/06/2020,1704,1130,95,,,,,,
135,10/06/2020,140,83,3,,,,,,
136,10/06/2020,1738,645,45,,,,,,
137,10/06/2020,80,58,3,,,,,,
138,10/06/2020,10406,6079,439,,,,,,
139,10/06/2020,1575,981,58,,,,,,
140,10/06/2020,381,191,14,,,,,,
141,10/06/2020,188,106,4,,,,,,
142,10/06/2020,681,361,27,,,,,,
143,10/06/2020,133,51,0,,,,,,
144,10/06/2020,1483,654,112,,,,,,
145,10/06/2020,14720,5706,378,,,,,,
146,10/06/2020,14,7,1,,,,,,
147,10/06/2020,14,6,2,,,,,,
148,10/06/2020,168,117,2,,,,,,
149,10/06/2020,80,0,20,,,,,,
114,11/06/2020,224,147,9,,,,,,
115,11/06/2020,927,497,40,,,,,,
116,11/06/2020,310,235,20,,,,,,
117,11/06/2020,2306,1331,123,,,,,,
118,11/06/2020,66,46,2,,,,,,
119,11/06/2020,46,31,0,,,,,,
120,11/06/2020,103,69,3,,,,,,
121,11/06/2020,46,26,0,,,,,,
122,11/06/2020,341,161,25,,,,,,
123,11/06/2020,45,38,1,,,,,,
124,11/06/2020,68,68,0,,,,,,
125,11/06/2020,224,183,1,,,,,,
126,11/06/2020,1366,600,120,,,,,,
127,11/06/2020,225,148,6,,,,,,
128,11/06/2020,675,504,8,,,,,,
129,11/06/2020,152,118,6,,,,,,
130,11/06/2020,54085,24209,1954,,,,,,
131,11/06/2020,919,523,12,,,,,,
132,11/06/2020,186,116,9,,,,,,
133,11/06/2020,45,30,4,,,,,,
134,11/06/2020,1746,1164,100,,,,,,
135,11/06/2020,140,87,3,,,,,,
136,11/06/2020,1842,687,47,,,,,,
137,11/06/2020,80,62,3,,,,,,
138,11/06/2020,10882,6208,447,,,,,,
139,11/06/2020,1636,1020,58,,,,,,
140,11/06/2020,381,207,15,,,,,,
141,11/06/2020,195,108,4,,,,,,
142,11/06/2020,701,384,27,,,,,,
143,11/06/2020,145,53,0,,,,,,
144,11/06/2020,1578,654,120,,,,,,
145,11/06/2020,15679,6234,398,,,,,,
146,11/06/2020,14,7,1,,,,,,
147,11/06/2020,20,6,2,,,,,,
148,11/06/2020,170,117,2,,,,,,
149,11/06/2020,80,0,20,,,,,,
114,12/06/2020,226,165,9,,,,,,
115,12/06/2020,979,505,40,,,,,,
116,12/06/2020,324,236,21,,,,,,
117,12/06/2020,2457,1360,125,,,,,,
118,12/06/2020,69,49,2,,,,,,
119,12/06/2020,47,31,0,,,,,,
120,12/06/2020,117,73,3,,,,,,
121,12/06/2020,46,26,0,,,,,,
122,12/06/2020,353,168,26,,,,,,
123,12/06/2020,48,38,1,,,,,,
124,12/06/2020,68,68,0,,,,,,
125,12/06/2020,236,184,1,,,,,,
126,12/06/2020,1540,634,120,,,,,,
127,12/06/2020,250,148,6,,,,,,
128,12/06/2020,681,504,8,,,,,,
129,12/06/2020,160,118,6,,,,,,
130,12/06/2020,55451,25152,2044,,,,,,
131,12/06/2020,969,536,12,,,,,,
132,12/06/2020,204,117,9,,,,,,
133,12/06/2020,48,30,4,,,,,,
134,12/06/2020,1785,1164,102,,,,,,
135,12/06/2020,140,96,3,,,,,,
136,12/06/2020,2053,688,48,,,,,,
137,12/06/2020,81,68,3,,,,,,
138,12/06/2020,11281,6379,459,,,,,,
139,12/06/2020,1711,1038,58,,,,,,
140,12/06/2020,391,239,15,,,,,,
141,12/06/2020,207,109,7,,,,,,
142,12/06/2020,717,384,27,,,,,,
143,12/06/2020,148,60,0,,,,,,
144,12/06/2020,1620,654,120,,,,,,
145,12/06/2020,16443,6645,413,,,,,,
146,12/06/2020,14,7,1,,,,,,
147,12/06/2020,26,6,2,,,,,,
148,12/06/2020,171,117,2,,,,,,
149,12/06/2020,80,0,20,,,,,,
114,13/06/2020,235,166,9,,,,,,
115,13/06/2020,990,509,40,,,,,,
116,13/06/2020,335,243,21,,,,,,
117,13/06/2020,2560,1400,128,,,,,,
118,13/06/2020,74,49,2,,,,,,
119,13/06/2020,49,38,0,,,,,,
120,13/06/2020,117,73,3,,,,,,
121,13/06/2020,46,26,0,,,,,,
122,13/06/2020,353,199,26,,,,,,
123,13/06/2020,49,39,1,,,,,,
124,13/06/2020,69,68,0,,,,,,
125,13/06/2020,236,184,1,,,,,,
126,13/06/2020,1633,653,120,,,,,,
127,13/06/2020,258,156,6,,,,,,
128,13/06/2020,692,521,8,,,,,,
129,13/06/2020,163,118,8,,,,,,
130,13/06/2020,56831,25947,2113,,,,,,
131,13/06/2020,982,539,12,,,,,,
132,13/06/2020,204,137,10,,,,,,
133,13/06/2020,48,30,4,,,,,,
134,13/06/2020,1852,1170,102,,,,,,
135,13/06/2020,143,100,3,,,,,,
136,13/06/2020,2216,714,48,,,,,,
137,13/06/2020,81,68,3,,,,,,
138,13/06/2020,11722,6567,469,,,,,,
139,13/06/2020,1781,1148,64,,,,,,
140,13/06/2020,392,256,15,,,,,,
141,13/06/2020,221,114,7,,,,,,
142,13/06/2020,731,419,28,,,,,,
143,13/06/2020,150,76,0,,,,,,
144,13/06/2020,1738,654,128,,,,,,
145,13/06/2020,17306,6818,425,,,,,,
146,13/06/2020,14,7,1,,,,,,
147,13/06/2020,41,6,2,,,,,,
148,13/06/2020,176,134,3,,,,,,
149,13/06/2020,80,0,20,,,,,,
114,14/06/2020,239,166,9,,,,,,
115,14/06/2020,1021,568,42,,,,,,
116,14/06/2020,344,243,21,,,,,,
117,14/06/2020,2668,1455,135,,,,,,
118,14/06/2020,75,49,2,,,,,,
119,14/06/2020,49,41,0,,,,,,
120,14/06/2020,125,73,3,,,,,,
121,14/06/2020,47,27,0,,,,,,
122,14/06/2020,393,223,26,,,,,,
123,14/06/2020,49,39,1,,,,,,
124,14/06/2020,70,69,0,,,,,,
125,14/06/2020,239,187,1,,,,,,
126,14/06/2020,1702,668,131,,,,,,
127,14/06/2020,272,159,6,,,,,,
128,14/06/2020,694,532,8,,,,,,
129,14/06/2020,176,120,8,,,,,,
130,14/06/2020,58226,26986,2182,,,,,,
131,14/06/2020,1013,598,12,,,,,,
132,14/06/2020,235,151,10,,,,,,
133,14/06/2020,48,30,4,,,,,,
134,14/06/2020,1934,1178,105,,,,,,
135,14/06/2020,146,113,5,,,,,,
136,14/06/2020,2326,714,50,,,,,,
137,14/06/2020,82,69,3,,,,,,
138,14/06/2020,12184,6750,480,,,,,,
139,14/06/2020,1868,1163,64,,,,,,
140,14/06/2020,392,276,16,,,,,,
141,14/06/2020,225,120,7,,,,,,
142,14/06/2020,741,436,28,,,,,,
143,14/06/2020,150,78,0,,,,,,
144,14/06/2020,1820,676,131,,,,,,
145,14/06/2020,18080,6871,434,,,,,,
146,14/06/2020,14,8,1,,,,,,
147,14/06/2020,49,6,2,,,,,,
148,14/06/2020,181,136,3,,,,,,
149,14/06/2020,81,0,20,,,,,,
114,15/06/2020,246,166,9,,,,,,
115,15/06/2020,1026,568,42,,,,,,
116,15/06/2020,351,258,21,,,,,,
117,15/06/2020,2786,1516,135,,,,,,
118,15/06/2020,75,49,2,,,,,,
