,Daily-New-Infected,Rescaled-Infected,Cumulative_Dead,Recovered,District,Date
163,1561.3952314199414,2172.8586866727455,48.696811481052926,29070.436465508268,Chitradurga,2020-08-15
164,1605.2811554657892,2259.7367698655044,51.11737316672284,30322.382086495832,Chitradurga,2020-08-16
165,1649.3434700994405,2348.9995128565633,53.629283719363755,31614.39254375835,Chitradurga,2020-08-17
166,1693.527334201179,2440.653493923357,56.2344246720696,32946.92640441337,Chitradurga,2020-08-18
167,1737.7760394841534,2534.7022222813994,58.93463626108817,34320.404016124274,Chitradurga,2020-08-19
168,1782.0311214130486,2631.14604303583,61.731712240873506,35735.20538042373,Chitradurga,2020-08-20
169,1826.232480791616,2729.9820487132883,64.62739462584918,37191.6680661619,Chitradurga,2020-08-21
170,1870.3185158022895,2831.203997939797,67.62336837334081,38690.08517237508,Chitradurga,2020-08-22
171,1914.2262642053686,2934.802241814493,70.72125602304486,40230.70335001703,Chitradurga,2020-08-23
172,1957.8915553300394,3040.7636585091327,73.92261230927456,41813.72089209259,Chitradurga,2020-08-24
173,2001.2491714123319,3149.071596599237,77.2289187630559,43439.28590177838,Chitradurga,2020-08-25
174,2044.2330177580152,3259.70582760448,80.64157832192683,45107.494548104536,Chitradurga,2020-08-26
175,2086.7763011339775,3372.642508183647,84.16190996601166,46818.38941870413,Chitradurga,2020-08-27
176,2128.8117157164816,3487.8541523931453,87.79114339959621,48571.957979007755,Chitradurga,2020-08-28
177,2170.2716358543184,3605.309614377888,91.53041379800307,50368.131147071574,Chitradurga,2020-08-29
178,2211.088314836452,3724.9740818195182,95.3807566400576,52206.78199297409,Chitradurga,2020-08-30
179,2251.1940887892415,3846.80908041958,99.34310264683519,54087.7245713997,Chitradurga,2020-08-31
180,2290.5215847706572,3970.772489644784,103.41827284767832,56010.71289564732,Chitradurga,2020-09-01
181,2329.0039320732612,4096.818569908033,107.60697379466923,57975.440060857014,Chitradurga,2020-09-02
182,2366.574975703857,4224.898001302993,111.90979294682508,59981.5375237418,Chitradurga,2020-09-03
183,2403.169490963861,4354.957933951788,116.32719424525006,62028.57454554287,Chitradurga,2020-09-04
184,2438.7233980257292,4486.942049965614,120.859513900324,64116.05780430018,Chitradurga,2020-09-05
185,2473.173975374244,4620.7906369568345,125.50695641172823,66243.43118184737,Chitradurga,2020-09-06
186,2506.460070966947,4756.440672979099,130.26959084170107,68410.07573020442,Chitradurga,2020-09-07
187,2538.522309961976,4893.825922709734,135.14734736138146,70615.30982125786,Chitradurga,2020-09-08
188,2569.3032978624547,5032.877044626353,140.14001408943096,72858.38948278959,Chitradurga,2020-09-09
189,2598.7478179439204,5173.521708868252,145.2472342413299,75138.50892305026,Chitradurga,2020-09-10
190,2626.8030218449853,5315.684725412616,150.4685036068187,77454.80124517191,Chitradurga,2020-09-11
191,2653.4186122432584,5459.2881821371775,155.80316837190725,79806.33935178965,Chitradurga,2020-09-12
192,2678.547016569297,5604.251592284293,161.25042330070218,82192.13703929396,Chitradurga,2020-09-13
193,2702.1435507697024,5750.49205078792,166.8093102910154,84611.15028017673,Chitradurga,2020-09-14
194,2724.1665721826284,5897.924398874223,172.47871731631724,87062.27869096615,Chitradurga,2020-09-15
195,2744.5776206599403,6046.4613962997555,178.25737776509635,89544.3671822812,Chitradurga,2020-09-16
196,2763.3415471434564,6196.013900548194,184.14387018708874,92056.2077865808,Chitradurga,2020-09-17
197,2780.4266289813677,6346.491052268022,190.13661845415626,94596.54165823995,Chitradurga,2020-09-18
198,2795.8046713632793,6497.800466199893,196.23389234183313,97164.06123967175,Chitradurga,2020-09-19
199,2809.4510943396012,6649.848426813496,202.43380853573456,99757.41258632544,Chitradurga,2020-09-20
200,2821.345004990741,6802.540087850244,208.73433206514454,102375.19784254581,Chitradurga,2020-09-21
201,2831.4692544115387,6955.779674949943,215.13327816417737,105015.97785947518,Chitradurga,2020-09-22
202,2839.8104792774398,7109.470690527053,221.62831455896543,107678.27494542926,Chitradurga,2020-09-23
203,2846.359127862496,7263.5161200550365,228.21696417736013,110360.57573848417,Chitradurga,2020-09-24
204,2851.1094704864668,7417.818638916109,234.89660827567425,113061.3341903828,Chitradurga,2020-09-25
205,2854.0595944646916,7572.280818977677,241.66448997504247,115778.97465030426,Chitradurga,2020-09-26
206,2855.211383743765,7726.805334066642,248.51771819805745,118511.89503655229,Chitradurga,2020-09-27
207,2854.5704834967614,7881.295163527616,255.45327199445492,121258.47008380269,Chitradurga,2020-09-28
208,2852.14625005264,8035.653793071293,262.4680052427964,124017.05465321415,Chitradurga,2020-09-29
209,2847.9516866200133,8189.785412144176,269.55865171333517,126785.98709245313,Chitradurga,2020-09-30
210,2842.0033653521086,8343.595107080462,276.7218304755722,129563.59263250943,Chitradurga,2020-10-01
211,2834.321336379595,8496.989049330752,283.9540516324184,132348.18680808987,Chitradurga,2020-10-02
212,2824.9290245066804,8649.87467809995,291.2517223613905,135138.0788883697,Chitradurga,2020-10-03
213,2813.8531143320433,8802.160876767877,298.61115324189547,137931.5753049559,Chitradurga,2020-10-04
